geneid	geneidv3
NCU02628	NCU02628.3
NCU02629	NCU02629.3
NCU02630	NCU02630.3
NCU02631	NCU02631.3
NCU02632	NCU02632.3
NCU02633	NCU02633.3
NCU02634	NCU02634.3
NCU02635	NCU02635.3
NCU02636	NCU02636.3
NCU02637	NCU02637.3
NCU02639	NCU02639.3
NCU02640	NCU02640.3
NCU02641	NCU02641.3
NCU02643	NCU02643.3
NCU02644	NCU02644.3
NCU02648	NCU02648.3
NCU02650	NCU02650.3
NCU02651	NCU02651.3
NCU02652	NCU02652.3
NCU02653	NCU02653.3
NCU02654	NCU02654.3
NCU02655	NCU02655.3
NCU02656	NCU02656.3
NCU02657	NCU02657.3
NCU02658	NCU02658.3
NCU02659	NCU02659.3
NCU02660	NCU02660.3
NCU02661	NCU02661.3
NCU02663	NCU02663.3
NCU02665	NCU02665.3
NCU02666	NCU02666.3
NCU02668	NCU02668.3
NCU02669	NCU02669.3
NCU02670	NCU02670.3
NCU02671	NCU02671.3
NCU02672	NCU02672.3
NCU02673	NCU02673.3
NCU02674	NCU02674.3
NCU02675	NCU02675.3
NCU02676	NCU02676.3
NCU02677	NCU02677.3
NCU02678	NCU02678.3
NCU02679	NCU02679.3
NCU02680	NCU02680.3
NCU02681	NCU02681.3
NCU02682	NCU02682.3
NCU02683	NCU02683.3
NCU02684	NCU02684.3
NCU02685	NCU02685.3
NCU02686	NCU02686.3
NCU02687	NCU02687.3
NCU02688	NCU02688.3
NCU02689	NCU02689.3
NCU02690	NCU02690.3
NCU02691	NCU02691.3
NCU02692	NCU02692.3
NCU02693	NCU02693.3
NCU02694	NCU02694.3
NCU02695	NCU02695.3
NCU02696	NCU02696.3
NCU02697	NCU02697.3
NCU02698	NCU02698.3
NCU02699	NCU02699.3
NCU02700	NCU02700.3
NCU02701	NCU02701.3
NCU02702	NCU02702.3
NCU02703	NCU02703.3
NCU02704	NCU02704.3
NCU02705	NCU02705.3
NCU02706	NCU02706.3
NCU02707	NCU02707.3
NCU02711	NCU02711.3
NCU02712	NCU02712.3
NCU02713	NCU02713.3
NCU02716	NCU02716.3
NCU02717	NCU02717.3
NCU02718	NCU02718.3
NCU02719	NCU02719.3
NCU02720	NCU02720.3
NCU02721	NCU02721.3
NCU02722	NCU02722.3
NCU02723	NCU02723.3
NCU02724	NCU02724.3
NCU02725	NCU02725.3
NCU02726	NCU02726.3
NCU02727	NCU02727.3
NCU02728	NCU02728.3
NCU02729	NCU02729.3
NCU02730	NCU02730.3
NCU02731	NCU02731.3
NCU02732	NCU02732.3
NCU02733	NCU02733.3
NCU02734	NCU02734.3
NCU02735	NCU02735.3
NCU02736	NCU02736.3
NCU02737	NCU02737.3
NCU02738	NCU02738.3
NCU02740	NCU02740.3
NCU02741	NCU02741.3
NCU02742	NCU02742.3
NCU02743	NCU02743.3
NCU02744	NCU02744.3
NCU02745	NCU02745.3
NCU02746	NCU02746.3
NCU02747	NCU02747.3
NCU02748	NCU02748.3
NCU02749	NCU02749.3
NCU02750	NCU02750.3
NCU02751	NCU02751.3
NCU02752	NCU02752.3
NCU02753	NCU02753.3
NCU02754	NCU02754.3
NCU02755	NCU02755.3
NCU02757	NCU02757.3
NCU02758	NCU02758.3
NCU02759	NCU02759.3
NCU02761	NCU02761.3
NCU02762	NCU02762.3
NCU02764	NCU02764.3
NCU02765	NCU02765.3
NCU02767	NCU02767.3
NCU16491	NCU02768.3
NCU16492	NCU02768.3
NCU02769	NCU02769.3
NCU02770	NCU02770.3
NCU02771	NCU02771.3
NCU02772	NCU02772.3
NCU02773	NCU02773.3
NCU02774	NCU02774.3
NCU02775	NCU02775.3
NCU02776	NCU02776.3
NCU02777	NCU02777.3
NCU02778	NCU02778.3
NCU02779	NCU02779.3
NCU02780	NCU02780.3
NCU02781	NCU02781.3
NCU02784	NCU02784.3
NCU02785	NCU02785.3
NCU02786	NCU02786.3
NCU02787	NCU02787.3
NCU02788	NCU02788.3
NCU02789	NCU02789.3
NCU02790	NCU02790.3
NCU02791	NCU02791.3
NCU02793	NCU02793.3
NCU02794	NCU02794.3
NCU02795	NCU02795.3
NCU02796	NCU02796.3
NCU02797	NCU02797.3
NCU02798	NCU02798.3
NCU02799	NCU02799.3
NCU02800	NCU02800.3
NCU02801	NCU02801.3
NCU02802	NCU02802.3
NCU02803	NCU02803.3
NCU02804	NCU02804.3
NCU02805	NCU02805.3
NCU02806	NCU02806.3
NCU02807	NCU02807.3
NCU02808	NCU02808.3
NCU02809	NCU02809.3
NCU02810	NCU02810.3
NCU02811	NCU02811.3
NCU02812	NCU02812.3
NCU02813	NCU02813.3
NCU02814	NCU02814.3
NCU02815	NCU02815.3
NCU02817	NCU02817.3
NCU02818	NCU02818.3
NCU02819	NCU02819.3
NCU02826	NCU02826.3
NCU02828	NCU02828.3
NCU02829	NCU02829.3
NCU02830	NCU02830.3
NCU02833	NCU02833.3
NCU02834	NCU02834.3
NCU02837	NCU02837.3
NCU02838	NCU02838.3
NCU02839	NCU02839.3
NCU02840	NCU02840.3
NCU02842	NCU02842.3
NCU02846	NCU02846.3
NCU02847	NCU02847.3
NCU02849	NCU02849.3
NCU02853	NCU02853.3
NCU02854	NCU02854.3
NCU02855	NCU02855.3
NCU02856	NCU02856.3
NCU02857	NCU02857.3
NCU02858	NCU02858.3
NCU02860	NCU02860.3
NCU02861	NCU02861.3
NCU02864	NCU02864.3
NCU02865	NCU02865.3
NCU02866	NCU02866.3
NCU02867	NCU02867.3
NCU02868	NCU02868.3
NCU02869	NCU02869.3
NCU02870	NCU02870.3
NCU02872	NCU02872.3
NCU02873	NCU02873.3
NCU02875	NCU02875.3
NCU02876	NCU02876.3
NCU02877	NCU02877.3
NCU02878	NCU02878.3
NCU02879	NCU02879.3
NCU02880	NCU02880.3
NCU02882	NCU02882.3
NCU02883	NCU02883.3
NCU02884	NCU02884.3
NCU02885	NCU02885.3
NCU02886	NCU02886.3
NCU02887	NCU02887.3
NCU02888	NCU02888.3
NCU02889	NCU02889.3
NCU02890	NCU02890.3
NCU02894	NCU02894.3
NCU02895	NCU02895.3
NCU02896	NCU02896.3
NCU02897	NCU02897.3
NCU02898	NCU02898.3
NCU02899	NCU02899.3
NCU02900	NCU02900.3
NCU02901	NCU02901.3
NCU02902	NCU02902.3
NCU02903	NCU02903.3
NCU02904	NCU02904.3
NCU02905	NCU02905.3
NCU02906	NCU02906.3
NCU02908	NCU02908.3
NCU02909	NCU02909.3
NCU02910	NCU02910.3
NCU16472	NCU02912.3
NCU16473	NCU02912.3
NCU02913	NCU02913.3
NCU02914	NCU02914.3
NCU02915	NCU02915.3
NCU02916	NCU02916.3
NCU02917	NCU02917.3
NCU02918	NCU02918.3
NCU02919	NCU02919.3
NCU02920	NCU02920.3
NCU02921	NCU02921.3
NCU02922	NCU02922.3
NCU02923	NCU02923.3
NCU02924	NCU02924.3
NCU02925	NCU02925.3
NCU02926	NCU02926.3
NCU02927	NCU02927.3
NCU02928	NCU02928.3
NCU02929	NCU02929.3
NCU02930	NCU02930.3
NCU02931	NCU02931.3
NCU02932	NCU02932.3
NCU02934	NCU02934.3
NCU02935	NCU02935.3
NCU02936	NCU02936.3
NCU02937	NCU02937.3
NCU02938	NCU02938.3
NCU02939	NCU02939.3
NCU02940	NCU02940.3
NCU02941	NCU02941.3
NCU02942	NCU02942.3
NCU02943	NCU02943.3
NCU02944	NCU02944.3
NCU02945	NCU02945.3
NCU02946	NCU02946.3
NCU02947	NCU02947.3
NCU02948	NCU02948.3
NCU02949	NCU02949.3
NCU02950	NCU02950.3
NCU02951	NCU02951.3
NCU02952	NCU02952.3
NCU02953	NCU02953.3
NCU02954	NCU02954.3
NCU02955	NCU02955.3
NCU02956	NCU02956.3
NCU02957	NCU02957.3
NCU02959	NCU02959.3
NCU16466	NCU02959.3
NCU02960	NCU02960.3
NCU02961	NCU02961.3
NCU02962	NCU02962.3
NCU02963	NCU02963.3
NCU02964	NCU02964.3
NCU02965	NCU02965.3
NCU02966	NCU02966.3
NCU02967	NCU02967.3
NCU02968	NCU02968.3
NCU02969	NCU02969.3
NCU02970	NCU02970.3
NCU02972	NCU02972.3
NCU02973	NCU02973.3
NCU02974	NCU02974.3
NCU02975	NCU02975.3
NCU02976	NCU02976.3
NCU02977	NCU02977.3
NCU02978	NCU02978.3
NCU02979	NCU02979.3
NCU02980	NCU02980.3
NCU02982	NCU02982.3
NCU02983	NCU02983.3
NCU02984	NCU02984.3
NCU02988	NCU02988.3
NCU02989	NCU02989.3
NCU02990	NCU02990.3
NCU02991	NCU02991.3
NCU02994	NCU02994.3
NCU02996	NCU02996.3
NCU02997	NCU02997.3
NCU02998	NCU02998.3
NCU03000	NCU03000.3
NCU03001	NCU03001.3
NCU03003	NCU03003.3
NCU03004	NCU03004.3
NCU03006	NCU03006.3
NCU03007	NCU03007.3
NCU03008	NCU03008.3
NCU03009	NCU03009.3
NCU03010	NCU03010.3
NCU03011	NCU03011.3
NCU03013	NCU03013.3
NCU03014	NCU03014.3
NCU03015	NCU03015.3
NCU03016	NCU03016.3
NCU03017	NCU03017.3
NCU03018	NCU03018.3
NCU03019	NCU03019.3
NCU03020	NCU03020.3
NCU03021	NCU03021.3
NCU03022	NCU03022.3
NCU03023	NCU03023.3
NCU03024	NCU03024.3
NCU03026	NCU03026.3
NCU03028	NCU03028.3
NCU03029	NCU03029.3
NCU03030	NCU03030.3
NCU03031	NCU03031.3
NCU03032	NCU03032.3
NCU03033	NCU03033.3
NCU03034	NCU03034.3
NCU03035	NCU03035.3
NCU03036	NCU03036.3
NCU03037	NCU03037.3
NCU03038	NCU03038.3
NCU03039	NCU03039.3
NCU03040	NCU03040.3
NCU03041	NCU03041.3
NCU03042	NCU03042.3
NCU03043	NCU03043.3
NCU03044	NCU03044.3
NCU03045	NCU03045.3
NCU03047	NCU03047.3
NCU03048	NCU03048.3
NCU03049	NCU03049.3
NCU03050	NCU03050.3
NCU03051	NCU03051.3
NCU03052	NCU03052.3
NCU03053	NCU03053.3
NCU03054	NCU03054.3
NCU03055	NCU03055.3
NCU03056	NCU03056.3
NCU03057	NCU03057.3
NCU03058	NCU03058.3
NCU03059	NCU03059.3
NCU03060	NCU03060.3
NCU03061	NCU03061.3
NCU03062	NCU03062.3
NCU03063	NCU03063.3
NCU03064	NCU03064.3
NCU03065	NCU03065.3
NCU03066	NCU03066.3
NCU03067	NCU03067.3
NCU03068	NCU03068.3
NCU03070	NCU03070.3
NCU03071	NCU03071.3
NCU03072	NCU03072.3
NCU03073	NCU03073.3
NCU03074	NCU03074.3
NCU03076	NCU03076.3
NCU03077	NCU03077.3
NCU03078	NCU03078.3
NCU03079	NCU03079.3
NCU03080	NCU03080.3
NCU03081	NCU03081.3
NCU03082	NCU03082.3
NCU03083	NCU03083.3
NCU03084	NCU03084.3
NCU03085	NCU03085.3
NCU03086	NCU03086.3
NCU03087	NCU03087.3
NCU03088	NCU03088.3
NCU03089	NCU03089.3
NCU03091	NCU03091.3
NCU03092	NCU03092.3
NCU03093	NCU03093.3
NCU03094	NCU03094.3
NCU03095	NCU03095.3
NCU03096	NCU03096.3
NCU03097	NCU03097.3
NCU03098	NCU03098.3
NCU03099	NCU03099.3
NCU03100	NCU03100.3
NCU03101	NCU03101.3
NCU03102	NCU03102.3
NCU03103	NCU03103.3
NCU03104	NCU03104.3
NCU03105	NCU03105.3
NCU03106	NCU03106.3
NCU03107	NCU03107.3
NCU03108	NCU03108.3
NCU03109	NCU03109.3
NCU03110	NCU03110.3
NCU03111	NCU03111.3
NCU03112	NCU03112.3
NCU03113	NCU03113.3
NCU03114	NCU03114.3
NCU03115	NCU03115.3
NCU03116	NCU03116.3
NCU03117	NCU03117.3
NCU03118	NCU03118.3
NCU03120	NCU03120.3
NCU03121	NCU03121.3
NCU03122	NCU03122.3
NCU03123	NCU03123.3
NCU03124	NCU03124.3
NCU03125	NCU03125.3
NCU03126	NCU03126.3
NCU03127	NCU03127.3
NCU03128	NCU03128.3
NCU03129	NCU03129.3
NCU03130	NCU03130.3
NCU03131	NCU03131.3
NCU03132	NCU03132.3
NCU03133	NCU03133.3
NCU03134	NCU03134.3
NCU03135	NCU03135.3
NCU03136	NCU03136.3
NCU03137	NCU03137.3
NCU03138	NCU03138.3
NCU03139	NCU03139.3
NCU03140	NCU03140.3
NCU03141	NCU03141.3
NCU03142	NCU03142.3
NCU03145	NCU03145.3
NCU03146	NCU03146.3
NCU03147	NCU03147.3
NCU03148	NCU03148.3
NCU03149	NCU03149.3
NCU03150	NCU03150.3
NCU03151	NCU03151.3
NCU03152	NCU03152.3
NCU03153	NCU03153.3
NCU03154	NCU03154.3
NCU03155	NCU03155.3
NCU03156	NCU03156.3
NCU03157	NCU03157.3
NCU03158	NCU03158.3
NCU03159	NCU03159.3
NCU03160	NCU03160.3
NCU03161	NCU03161.3
NCU03162	NCU03162.3
NCU03163	NCU03163.3
NCU03164	NCU03164.3
NCU03165	NCU03165.3
NCU03166	NCU03166.3
NCU03167	NCU03167.3
NCU03168	NCU03168.3
NCU03169	NCU03169.3
NCU03170	NCU03170.3
NCU03171	NCU03171.3
NCU03172	NCU03172.3
NCU03173	NCU03173.3
NCU03174	NCU03174.3
NCU03175	NCU03175.3
NCU03176	NCU03176.3
NCU03177	NCU03177.3
NCU03178	NCU03178.3
NCU03179	NCU03179.3
NCU03180	NCU03180.3
NCU03181	NCU03181.3
NCU03182	NCU03182.3
NCU03183	NCU03183.3
NCU03184	NCU03184.3
NCU03186	NCU03186.3
NCU03187	NCU03187.3
NCU03188	NCU03188.3
NCU03189	NCU03189.3
NCU03190	NCU03190.3
NCU03191	NCU03191.3
NCU03192	NCU03192.3
NCU03193	NCU03193.3
NCU03194	NCU03194.3
NCU03195	NCU03195.3
NCU03197	NCU03197.3
NCU03198	NCU03198.3
NCU03199	NCU03199.3
NCU03200	NCU03200.3
NCU03200	NCU03201.3
NCU03202	NCU03202.3
NCU03203	NCU03203.3
NCU03204	NCU03204.3
NCU03205	NCU03205.3
NCU03206	NCU03206.3
NCU03207	NCU03207.3
NCU03208	NCU03208.3
NCU03209	NCU03209.3
NCU03210	NCU03210.3
NCU03211	NCU03211.3
NCU03212	NCU03212.3
NCU03213	NCU03213.3
NCU03214	NCU03214.3
NCU03215	NCU03215.3
NCU03216	NCU03216.3
NCU03217	NCU03217.3
NCU03218	NCU03218.3
NCU03219	NCU03219.3
NCU03220	NCU03220.3
NCU03221	NCU03221.3
NCU03222	NCU03222.3
NCU03223	NCU03223.3
NCU03225	NCU03225.3
NCU03226	NCU03226.3
NCU03228	NCU03228.3
NCU03229	NCU03229.3
NCU03230	NCU03230.3
NCU03231	NCU03231.3
NCU03232	NCU03232.3
NCU03233	NCU03233.3
NCU03234	NCU03234.3
NCU03235	NCU03235.3
NCU03237	NCU03237.3
NCU03238	NCU03238.3
NCU03239	NCU03239.3
NCU03240	NCU03240.3
NCU03241	NCU03241.3
NCU03242	NCU03242.3
NCU03243	NCU03243.3
NCU03244	NCU03244.3
NCU03246	NCU03246.3
NCU03247	NCU03247.3
NCU03248	NCU03248.3
NCU03250	NCU03250.3
NCU03253	NCU03253.3
NCU03254	NCU03254.3
NCU03255	NCU03255.3
NCU03257	NCU03257.3
NCU03258	NCU03258.3
NCU03260	NCU03260.3
NCU03261	NCU03261.3
NCU03263	NCU03263.3
NCU03264	NCU03264.3
NCU03265	NCU03265.3
NCU03266	NCU03266.3
NCU03267	NCU03267.3
NCU03268	NCU03268.3
NCU03269	NCU03269.3
NCU03270	NCU03270.3
NCU03271	NCU03271.3
NCU03273	NCU03273.3
NCU03274	NCU03274.3
NCU03275	NCU03275.3
NCU03276	NCU03276.3
NCU03277	NCU03277.3
NCU03278	NCU03278.3
NCU03279	NCU03279.3
NCU03280	NCU03280.3
NCU03281	NCU03281.3
NCU03282	NCU03282.3
NCU03283	NCU03283.3
NCU03284	NCU03284.3
NCU03285	NCU03285.3
NCU03286	NCU03286.3
NCU03287	NCU03287.3
NCU03288	NCU03288.3
NCU03289	NCU03289.3
NCU03290	NCU03290.3
NCU03291	NCU03291.3
NCU03292	NCU03292.3
NCU03293	NCU03293.3
NCU03294	NCU03294.3
NCU03295	NCU03295.3
NCU03296	NCU03296.3
NCU03297	NCU03297.3
NCU03298	NCU03298.3
NCU03299	NCU03299.3
NCU03300	NCU03300.3
NCU03302	NCU03302.3
NCU03303	NCU03303.3
NCU03304	NCU03304.3
NCU03305	NCU03305.3
NCU03306	NCU03306.3
NCU03307	NCU03307.3
NCU03308	NCU03308.3
NCU03309	NCU03309.3
NCU03310	NCU03310.3
NCU03311	NCU03311.3
NCU03312	NCU03312.3
NCU03313	NCU03313.3
NCU03314	NCU03314.3
NCU03315	NCU03315.3
NCU03316	NCU03316.3
NCU03317	NCU03317.3
NCU03318	NCU03318.3
NCU03319	NCU03319.3
NCU03320	NCU03320.3
NCU03321	NCU03321.3
NCU03322	NCU03322.3
NCU03323	NCU03323.3
NCU03325	NCU03325.3
NCU03328	NCU03328.3
NCU03329	NCU03329.3
NCU03330	NCU03330.3
NCU03331	NCU03331.3
NCU03332	NCU03332.3
NCU03333	NCU03333.3
NCU03334	NCU03334.3
NCU03335	NCU03335.3
NCU03336	NCU03336.3
NCU03337	NCU03337.3
NCU16525	NCU03337.3
NCU03338	NCU03338.3
NCU03339	NCU03339.3
NCU03340	NCU03340.3
NCU03341	NCU03341.3
NCU03342	NCU03342.3
NCU03343	NCU03343.3
NCU03344	NCU03344.3
NCU03345	NCU03345.3
NCU03347	NCU03347.3
NCU03348	NCU03348.3
NCU03350	NCU03350.3
NCU03351	NCU03351.3
NCU03352	NCU03352.3
NCU03354	NCU03354.3
NCU03355	NCU03355.3
NCU03356	NCU03356.3
NCU03357	NCU03357.3
NCU03358	NCU03358.3
NCU03359	NCU03359.3
NCU03360	NCU03360.3
NCU03361	NCU03361.3
NCU03362	NCU03362.3
NCU03363	NCU03363.3
NCU03364	NCU03364.3
NCU03365	NCU03365.3
NCU03366	NCU03366.3
NCU03367	NCU03367.3
NCU03368	NCU03368.3
NCU03369	NCU03369.3
NCU03370	NCU03370.3
NCU03372	NCU03372.3
NCU03373	NCU03373.3
NCU03374	NCU03374.3
NCU03375	NCU03375.3
NCU03376	NCU03376.3
NCU03378	NCU03378.3
NCU03379	NCU03379.3
NCU03380	NCU03380.3
NCU03381	NCU03381.3
NCU03382	NCU03382.3
NCU03383	NCU03383.3
NCU03384	NCU03384.3
NCU03385	NCU03385.3
NCU03386	NCU03386.3
NCU03387	NCU03387.3
NCU03388	NCU03388.3
NCU03390	NCU03390.3
NCU03392	NCU03392.3
NCU03393	NCU03393.3
NCU03394	NCU03394.3
NCU03395	NCU03395.3
NCU03396	NCU03396.3
NCU03398	NCU03398.3
NCU03399	NCU03399.3
NCU03400	NCU03400.3
NCU03401	NCU03401.3
NCU03402	NCU03402.3
NCU03403	NCU03403.3
NCU03404	NCU03404.3
NCU03405	NCU03405.3
NCU03406	NCU03406.3
NCU03407	NCU03407.3
NCU03408	NCU03408.3
NCU03409	NCU03409.3
NCU03410	NCU03410.3
NCU03411	NCU03411.3
NCU03412	NCU03412.3
NCU03413	NCU03413.3
NCU03414	NCU03414.3
NCU03415	NCU03415.3
NCU03416	NCU03416.3
NCU03417	NCU03417.3
NCU03418	NCU03418.3
NCU03420	NCU03420.3
NCU03421	NCU03421.3
NCU03422	NCU03422.3
NCU03423	NCU03423.3
NCU03424	NCU03424.3
NCU03425	NCU03425.3
NCU03426	NCU03426.3
NCU03427	NCU03427.3
NCU03428	NCU03428.3
NCU03429	NCU03429.3
NCU03430	NCU03430.3
NCU03433	NCU03433.3
NCU03435	NCU03435.3
NCU03436	NCU03436.3
NCU03437	NCU03437.3
NCU03438	NCU03438.3
NCU03439	NCU03439.3
NCU03440	NCU03440.3
NCU03441	NCU03441.3
NCU03445	NCU03445.3
NCU03446	NCU03446.3
NCU03448	NCU03448.3
NCU03449	NCU03449.3
NCU03451	NCU03451.3
NCU03452	NCU03452.3
NCU03456	NCU03456.3
NCU03458	NCU03458.3
NCU03459	NCU03459.3
NCU03460	NCU03460.3
NCU03461	NCU03461.3
NCU03462	NCU03462.3
NCU03463	NCU03463.3
NCU03464	NCU03464.3
NCU03465	NCU03465.3
NCU03466	NCU03466.3
NCU03467	NCU03467.3
NCU03468	NCU03468.3
NCU03469	NCU03469.3
NCU03472	NCU03472.3
NCU03474	NCU03474.3
NCU03475	NCU03475.3
NCU03476	NCU03476.3
NCU03477	NCU03477.3
NCU03478	NCU03478.3
NCU03479	NCU03479.3
NCU03480	NCU03480.3
NCU03481	NCU03481.3
NCU03482	NCU03482.3
NCU03483	NCU03483.3
NCU03484	NCU03484.3
NCU03485	NCU03485.3
NCU03486	NCU03486.3
NCU03488	NCU03488.3
NCU03489	NCU03489.3
NCU03490	NCU03490.3
NCU03491	NCU03491.3
NCU03492	NCU03492.3
NCU03493	NCU03493.3
NCU03494	NCU03494.3
NCU03495	NCU03495.3
NCU03496	NCU03496.3
NCU03497	NCU03497.3
NCU03498	NCU03498.3
NCU03499	NCU03499.3
NCU03500	NCU03500.3
NCU03501	NCU03501.3
NCU03502	NCU03502.3
NCU03503	NCU03503.3
NCU03504	NCU03504.3
NCU03505	NCU03505.3
NCU03506	NCU03506.3
NCU03507	NCU03507.3
NCU03509	NCU03509.3
NCU03511	NCU03511.3
NCU03512	NCU03512.3
NCU03513	NCU03513.3
NCU03514	NCU03514.3
NCU03515	NCU03515.3
NCU03516	NCU03516.3
NCU03517	NCU03517.3
NCU03518	NCU03518.3
NCU03520	NCU03520.3
NCU03523	NCU03523.3
NCU03525	NCU03525.3
NCU03526	NCU03526.3
NCU03527	NCU03527.3
NCU03528	NCU03528.3
NCU03529	NCU03529.3
NCU03530	NCU03530.3
NCU03531	NCU03531.3
NCU03532	NCU03532.3
NCU03533	NCU03533.3
NCU03534	NCU03534.3
NCU03535	NCU03535.3
NCU03536	NCU03536.3
NCU03537	NCU03537.3
NCU03538	NCU03538.3
NCU03539	NCU03539.3
NCU03540	NCU03540.3
NCU03541	NCU03541.3
NCU03542	NCU03542.3
NCU03543	NCU03543.3
NCU03544	NCU03544.3
NCU03545	NCU03545.3
NCU03546	NCU03546.3
NCU03547	NCU03547.3
NCU03548	NCU03548.3
NCU03549	NCU03549.3
NCU03550	NCU03550.3
NCU03551	NCU03551.3
NCU03552	NCU03552.3
NCU03553	NCU03553.3
NCU03554	NCU03554.3
NCU03555	NCU03555.3
NCU03556	NCU03556.3
NCU03557	NCU03557.3
NCU03558	NCU03558.3
NCU03559	NCU03559.3
NCU03560	NCU03560.3
NCU03561	NCU03561.3
NCU03562	NCU03562.3
NCU03563	NCU03563.3
NCU03564	NCU03564.3
NCU03565	NCU03565.3
NCU03566	NCU03566.3
NCU03567	NCU03567.3
NCU03568	NCU03568.3
NCU03569	NCU03569.3
NCU03570	NCU03570.3
NCU03571	NCU03571.3
NCU03572	NCU03572.3
NCU03573	NCU03573.3
NCU03574	NCU03574.3
NCU03575	NCU03575.3
NCU03576	NCU03576.3
NCU03577	NCU03577.3
NCU03578	NCU03578.3
NCU03579	NCU03579.3
NCU03580	NCU03580.3
NCU03581	NCU03581.3
NCU03582	NCU03582.3
NCU03583	NCU03583.3
NCU03584	NCU03584.3
NCU03585	NCU03585.3
NCU03588	NCU03588.3
NCU03589	NCU03589.3
NCU03590	NCU03590.3
NCU03591	NCU03591.3
NCU03592	NCU03592.3
NCU03593	NCU03593.3
NCU03596	NCU03596.3
NCU03597	NCU03597.3
NCU03598	NCU03598.3
NCU03599	NCU03599.3
NCU03600	NCU03600.3
NCU03601	NCU03601.3
NCU03602	NCU03602.3
NCU03603	NCU03603.3
NCU03604	NCU03604.3
NCU03605	NCU03605.3
NCU03606	NCU03606.3
NCU03607	NCU03607.3
NCU03608	NCU03608.3
NCU03610	NCU03610.3
NCU03611	NCU03611.3
NCU03613	NCU03613.3
NCU03614	NCU03614.3
NCU03616	NCU03616.3
NCU03617	NCU03617.3
NCU03618	NCU03618.3
NCU03620	NCU03620.3
NCU03621	NCU03621.3
NCU03622	NCU03622.3
NCU03623	NCU03623.3
NCU03624	NCU03624.3
NCU03625	NCU03625.3
NCU03626	NCU03626.3
NCU03627	NCU03627.3
NCU03628	NCU03628.3
NCU03629	NCU03629.3
NCU03630	NCU03630.3
NCU03631	NCU03631.3
NCU03632	NCU03632.3
NCU03633	NCU03633.3
NCU03634	NCU03634.3
NCU03635	NCU03635.3
NCU03636	NCU03636.3
NCU03637	NCU03637.3
NCU03638	NCU03638.3
NCU03639	NCU03639.3
NCU03640	NCU03640.3
NCU03641	NCU03641.3
NCU03643	NCU03643.3
NCU03644	NCU03644.3
NCU03645	NCU03645.3
NCU03646	NCU03646.3
NCU03647	NCU03647.3
NCU03648	NCU03648.3
NCU03649	NCU03649.3
NCU03650	NCU03650.3
NCU03651	NCU03651.3
NCU03652	NCU03652.3
NCU03653	NCU03653.3
NCU03654	NCU03654.3
NCU03657	NCU03657.3
NCU03658	NCU03658.3
NCU03659	NCU03659.3
NCU03660	NCU03660.3
NCU03661	NCU03661.3
NCU03662	NCU03662.3
NCU03665	NCU03665.3
NCU03667	NCU03667.3
NCU03668	NCU03668.3
NCU03669	NCU03669.3
NCU03670	NCU03670.3
NCU03675	NCU03675.3
NCU03678	NCU03678.3
NCU03679	NCU03679.3
NCU03681	NCU03681.3
NCU03682	NCU03682.3
NCU03684	NCU03684.3
NCU03685	NCU03685.3
NCU03686	NCU03686.3
NCU03689	NCU03689.3
NCU03690	NCU03690.3
NCU03691	NCU03691.3
NCU03692	NCU03692.3
NCU03693	NCU03693.3
NCU03694	NCU03694.3
NCU03695	NCU03695.3
NCU03696	NCU03696.3
NCU03697	NCU03697.3
NCU03698	NCU03698.3
NCU03699	NCU03699.3
NCU03700	NCU03700.3
NCU03701	NCU03701.3
NCU03702	NCU03702.3
NCU03703	NCU03703.3
NCU03704	NCU03704.3
NCU03707	NCU03707.3
NCU03708	NCU03708.3
NCU03709	NCU03709.3
NCU03710	NCU03710.3
NCU03711	NCU03711.3
NCU03712	NCU03712.3
NCU03713	NCU03713.3
NCU03714	NCU03714.3
NCU03715	NCU03715.3
NCU03716	NCU03716.3
NCU03717	NCU03717.3
NCU03718	NCU03718.3
NCU03719	NCU03719.3
NCU03721	NCU03721.3
NCU03725	NCU03725.3
NCU03726	NCU03726.3
NCU03727	NCU03727.3
NCU03728	NCU03728.3
NCU03730	NCU03730.3
NCU03731	NCU03731.3
NCU03732	NCU03732.3
NCU03733	NCU03733.3
NCU03735	NCU03735.3
NCU03736	NCU03736.3
NCU03737	NCU03737.3
NCU03738	NCU03738.3
NCU03739	NCU03739.3
NCU03740	NCU03740.3
NCU03741	NCU03741.3
NCU03742	NCU03742.3
NCU03746	NCU03746.3
NCU03747	NCU03747.3
NCU03748	NCU03748.3
NCU03749	NCU03749.3
NCU03750	NCU03750.3
NCU03751	NCU03751.3
NCU03752	NCU03752.3
NCU03753	NCU03753.3
NCU03754	NCU03754.3
NCU03755	NCU03755.3
NCU03756	NCU03756.3
NCU03757	NCU03757.3
NCU03758	NCU03758.3
NCU03759	NCU03759.3
NCU03760	NCU03760.3
NCU03761	NCU03761.3
NCU03762	NCU03762.3
NCU03763	NCU03763.3
NCU03764	NCU03764.3
NCU03765	NCU03765.3
NCU03766	NCU03766.3
NCU03767	NCU03767.3
NCU03768	NCU03768.3
NCU03769	NCU03769.3
NCU03770	NCU03770.3
NCU03771	NCU03771.3
NCU03773	NCU03773.3
NCU03774	NCU03774.3
NCU03775	NCU03775.3
NCU03776	NCU03776.3
NCU03777	NCU03777.3
NCU03778	NCU03778.3
NCU03779	NCU03779.3
NCU03780	NCU03780.3
NCU03781	NCU03781.3
NCU03782	NCU03782.3
