geneid	geneidv2
NCU05301	NCU05301.2
NCU05302	NCU05302.2
NCU05303	NCU05303.2
NCU05304	NCU05304.2
NCU05305	NCU05305.2
NCU05306	NCU05306.2
NCU05307	NCU05307.2
NCU05308	NCU05308.2
NCU05309	NCU05309.2
NCU05311	NCU05311.2
NCU05312	NCU05312.2
NCU05313	NCU05313.2
NCU05314	NCU05314.2
NCU05315	NCU05315.2
NCU05316	NCU05316.2
NCU16888	NCU05316.2
NCU05317	NCU05317.2
NCU05318	NCU05318.2
NCU05319	NCU05319.2
NCU05320	NCU05320.2
NCU05321	NCU05321.2
NCU05338	NCU05338.2
NCU05340	NCU05340.2
NCU05341	NCU05341.2
NCU05342	NCU05342.2
NCU05343	NCU05343.2
NCU05345	NCU05345.2
NCU05346	NCU05346.2
NCU05347	NCU05347.2
NCU05349	NCU05349.2
NCU05350	NCU05350.2
NCU05351	NCU05351.2
NCU11331	NCU05352.2
NCU11331	NCU05353.2
NCU05354	NCU05354.2
NCU05356	NCU05356.2
NCU05358	NCU05358.2
NCU05360	NCU05360.2
NCU05363	NCU05363.2
NCU05364	NCU05364.2
NCU05368	NCU05368.2
NCU05370	NCU05370.2
NCU05373	NCU05373.2
NCU05375	NCU05375.2
NCU05376	NCU05376.2
NCU05377	NCU05377.2
NCU05378	NCU05378.2
NCU05379	NCU05379.2
NCU05381	NCU05381.2
NCU05382	NCU05382.2
NCU05383	NCU05383.2
NCU05384	NCU05384.2
NCU05385	NCU05385.2
NCU05386	NCU05386.2
NCU05387	NCU05387.2
NCU05388	NCU05388.2
NCU05389	NCU05389.2
NCU05390	NCU05390.2
NCU05391	NCU05391.2
NCU05392	NCU05392.2
NCU05393	NCU05393.2
NCU05394	NCU05394.2
NCU05395	NCU05395.2
NCU05400	NCU05400.2
NCU05401	NCU05401.2
NCU05404	NCU05404.2
NCU05410	NCU05410.2
NCU05411	NCU05411.2
NCU05414	NCU05414.2
NCU05417	NCU05417.2
NCU05418	NCU05418.2
NCU05419	NCU05419.2
NCU05420	NCU05420.2
NCU05421	NCU05421.2
NCU05422	NCU05422.2
NCU05423	NCU05423.2
NCU05425	NCU05425.2
NCU05426	NCU05426.2
NCU05427	NCU05427.2
NCU05429	NCU05429.2
NCU05430	NCU05430.2
NCU05433	NCU05433.2
NCU05435	NCU05435.2
NCU05437	NCU05437.2
NCU05448	NCU05448.2
NCU05452	NCU05452.2
NCU05453	NCU05453.2
NCU05454	NCU05454.2
NCU05457	NCU05457.2
NCU05458	NCU05458.2
NCU05459	NCU05459.2
NCU05460	NCU05460.2
NCU05460	NCU05461.2
NCU05463	NCU05463.2
NCU05466	NCU05466.2
NCU05467	NCU05467.2
NCU05469	NCU05469.2
NCU05470	NCU05470.2
NCU05472	NCU05472.2
NCU16538	NCU05475.2
NCU16539	NCU05475.2
NCU16540	NCU05475.2
NCU16541	NCU05475.2
NCU05477	NCU05477.2
NCU05479	NCU05479.2
NCU05480	NCU05480.2
NCU05481	NCU05481.2
NCU05483	NCU05483.2
NCU05485	NCU05485.2
NCU05488	NCU05488.2
NCU05490	NCU05490.2
NCU05491	NCU05491.2
NCU05492	NCU05492.2
NCU05493	NCU05493.2
NCU05494	NCU05494.2
NCU05495	NCU05495.2
NCU05498	NCU05498.2
NCU05499	NCU05499.2
NCU05500	NCU05500.2
NCU05501	NCU05501.2
NCU05502	NCU05502.2
NCU05504	NCU05504.2
NCU05505	NCU05505.2
NCU05506	NCU05506.2
NCU05507	NCU05507.2
NCU05508	NCU05508.2
NCU05510	NCU05510.2
NCU05511	NCU05511.2
NCU05512	NCU05512.2
NCU17100	NCU05512.2
NCU17101	NCU05512.2
NCU05513	NCU05513.2
NCU05514	NCU05514.2
NCU05515	NCU05515.2
NCU05516	NCU05516.2
NCU05517	NCU05517.2
NCU05518	NCU05518.2
NCU05519	NCU05519.2
NCU05520	NCU05520.2
NCU05521	NCU05521.2
NCU05522	NCU05522.2
NCU05523	NCU05523.2
NCU05524	NCU05524.2
NCU05525	NCU05525.2
NCU05526	NCU05526.2
NCU05527	NCU05527.2
NCU05528	NCU05528.2
NCU05529	NCU05529.2
NCU05530	NCU05530.2
NCU05531	NCU05531.2
NCU05532	NCU05532.2
NCU05534	NCU05534.2
NCU05535	NCU05535.2
NCU05536	NCU05536.2
NCU05537	NCU05537.2
NCU05538	NCU05538.2
NCU05539	NCU05539.2
NCU05540	NCU05540.2
NCU05541	NCU05541.2
NCU05542	NCU05542.2
NCU05543	NCU05543.2
NCU05544	NCU05544.2
NCU05545	NCU05545.2
NCU05546	NCU05546.2
NCU05547	NCU05547.2
NCU05548	NCU05548.2
NCU05550	NCU05550.2
NCU05551	NCU05551.2
NCU05552	NCU05552.2
NCU05553	NCU05553.2
NCU05554	NCU05554.2
NCU05555	NCU05555.2
NCU05556	NCU05556.2
NCU05557	NCU05557.2
NCU05558	NCU05558.2
NCU05559	NCU05559.2
NCU05560	NCU05560.2
NCU05561	NCU05561.2
NCU05563	NCU05563.2
NCU05564	NCU05564.2
NCU05565	NCU05565.2
NCU05566	NCU05566.2
NCU05567	NCU05567.2
NCU05568	NCU05568.2
NCU05569	NCU05569.2
NCU05570	NCU05570.2
NCU05571	NCU05571.2
NCU05572	NCU05572.2
NCU05574	NCU05574.2
NCU05575	NCU05575.2
NCU05576	NCU05576.2
NCU05577	NCU05577.2
NCU05578	NCU05578.2
NCU05579	NCU05579.2
NCU05580	NCU05580.2
NCU05581	NCU05581.2
NCU05582	NCU05582.2
NCU05583	NCU05583.2
NCU05584	NCU05584.2
NCU05585	NCU05585.2
NCU05586	NCU05586.2
NCU05587	NCU05587.2
NCU05588	NCU05588.2
NCU05589	NCU05589.2
NCU05591	NCU05591.2
NCU05592	NCU05592.2
NCU05593	NCU05593.2
NCU05594	NCU05594.2
NCU05595	NCU05595.2
NCU05596	NCU05596.2
NCU05597	NCU05597.2
NCU05598	NCU05598.2
NCU05599	NCU05599.2
NCU05600	NCU05600.2
NCU17088	NCU05600.2
NCU05601	NCU05601.2
NCU05602	NCU05602.2
NCU05603	NCU05603.2
NCU05604	NCU05604.2
NCU05605	NCU05605.2
NCU05606	NCU05606.2
NCU05607	NCU05607.2
NCU05608	NCU05608.2
NCU05609	NCU05609.2
NCU05611	NCU05611.2
NCU05612	NCU05612.2
NCU05613	NCU05613.2
NCU05614	NCU05614.2
NCU05615	NCU05615.2
NCU05616	NCU05616.2
NCU05617	NCU05617.2
NCU05618	NCU05618.2
NCU05619	NCU05619.2
NCU05620	NCU05620.2
NCU05621	NCU05621.2
NCU05622	NCU05622.2
NCU05623	NCU05623.2
NCU05624	NCU05624.2
NCU05625	NCU05625.2
NCU05626	NCU05626.2
NCU05627	NCU05627.2
NCU05628	NCU05628.2
NCU05629	NCU05629.2
NCU05630	NCU05630.2
NCU05631	NCU05631.2
NCU05632	NCU05632.2
NCU05633	NCU05633.2
NCU05634	NCU05634.2
NCU05635	NCU05635.2
NCU05637	NCU05637.2
NCU05638	NCU05638.2
NCU05639	NCU05639.2
NCU05640	NCU05640.2
NCU05641	NCU05641.2
NCU05642	NCU05642.2
NCU05643	NCU05643.2
NCU05644	NCU05644.2
NCU05645	NCU05645.2
NCU05646	NCU05646.2
NCU05647	NCU05647.2
NCU05648	NCU05648.2
NCU05649	NCU05649.2
NCU05650	NCU05650.2
NCU05651	NCU05651.2
NCU05652	NCU05652.2
NCU05653	NCU05653.2
NCU05655	NCU05655.2
NCU05656	NCU05656.2
NCU05657	NCU05657.2
NCU05658	NCU05658.2
NCU05659	NCU05659.2
NCU05660	NCU05660.2
NCU05661	NCU05661.2
NCU05662	NCU05662.2
NCU05663	NCU05663.2
NCU05664	NCU05664.2
NCU05666	NCU05666.2
NCU05667	NCU05667.2
NCU05668	NCU05668.2
NCU05669	NCU05669.2
NCU05672	NCU05672.2
NCU05673	NCU05673.2
NCU05674	NCU05674.2
NCU05675	NCU05675.2
NCU05676	NCU05676.2
NCU05677	NCU05677.2
NCU05678	NCU05678.2
NCU05679	NCU05679.2
NCU05680	NCU05680.2
NCU05681	NCU05681.2
NCU05683	NCU05683.2
NCU05685	NCU05685.2
NCU05686	NCU05686.2
NCU05687	NCU05687.2
NCU05688	NCU05688.2
NCU05689	NCU05689.2
NCU05691	NCU05691.2
NCU05692	NCU05692.2
NCU05693	NCU05693.2
NCU05694	NCU05694.2
NCU05695	NCU05695.2
NCU11356	NCU05696.2
NCU11357	NCU05696.2
NCU05697	NCU05697.2
NCU05698	NCU05698.2
NCU05699	NCU05699.2
NCU05700	NCU05700.2
NCU05703	NCU05703.2
NCU05704	NCU05704.2
NCU05705	NCU05705.2
NCU05706	NCU05706.2
NCU05707	NCU05707.2
NCU05708	NCU05708.2
NCU16617	NCU05708.2
NCU05710	NCU05710.2
NCU05711	NCU05711.2
NCU05712	NCU05712.2
NCU05713	NCU05713.2
NCU05714	NCU05714.2
NCU05715	NCU05715.2
NCU05716	NCU05716.2
NCU05717	NCU05717.2
NCU05718	NCU05718.2
NCU05720	NCU05720.2
NCU05721	NCU05721.2
NCU05722	NCU05722.2
NCU05723	NCU05723.2
NCU05726	NCU05726.2
NCU05728	NCU05728.2
NCU05730	NCU05730.2
NCU05731	NCU05731.2
NCU05732	NCU05732.2
NCU05733	NCU05733.2
NCU05735	NCU05735.2
NCU05742	NCU05742.2
NCU05749	NCU05749.2
NCU05750	NCU05750.2
NCU05751	NCU05751.2
NCU05752	NCU05752.2
NCU05753	NCU05753.2
NCU05754	NCU05754.2
NCU05755	NCU05755.2
NCU05756	NCU05756.2
NCU05757	NCU05757.2
NCU05758	NCU05758.2
NCU05759	NCU05759.2
NCU05760	NCU05760.2
NCU05761	NCU05761.2
NCU05762	NCU05762.2
NCU05763	NCU05763.2
NCU05764	NCU05764.2
NCU17267	NCU05764.2
NCU17269	NCU05765.2
NCU17271	NCU05765.2
NCU05766	NCU05766.2
NCU05767	NCU05767.2
NCU05768	NCU05768.2
NCU05769	NCU05769.2
NCU05770	NCU05770.2
NCU05771	NCU05771.2
NCU05772	NCU05772.2
NCU05773	NCU05773.2
NCU05774	NCU05774.2
NCU05775	NCU05775.2
NCU05776	NCU05776.2
NCU05777	NCU05777.2
NCU05778	NCU05778.2
NCU05779	NCU05779.2
NCU05780	NCU05780.2
NCU05781	NCU05781.2
NCU05782	NCU05782.2
NCU05783	NCU05783.2
NCU05784	NCU05784.2
NCU05785	NCU05785.2
NCU05786	NCU05786.2
NCU05787	NCU05787.2
NCU05788	NCU05788.2
NCU05789	NCU05789.2
NCU05790	NCU05790.2
NCU05791	NCU05791.2
NCU05794	NCU05794.2
NCU05795	NCU05795.2
NCU05796	NCU05796.2
NCU05797	NCU05797.2
NCU05798	NCU05798.2
NCU05800	NCU05800.2
NCU05801	NCU05801.2
NCU05802	NCU05802.2
NCU05803	NCU05803.2
NCU05804	NCU05804.2
NCU05805	NCU05805.2
NCU05807	NCU05807.2
NCU05808	NCU05808.2
NCU05809	NCU05809.2
NCU05810	NCU05810.2
NCU05811	NCU05811.2
NCU05812	NCU05812.2
NCU05813	NCU05813.2
NCU05814	NCU05814.2
NCU05816	NCU05816.2
NCU05817	NCU05817.2
NCU05818	NCU05818.2
NCU05819	NCU05819.2
NCU05820	NCU05820.2
NCU05821	NCU05821.2
NCU05822	NCU05822.2
NCU05823	NCU05823.2
NCU05824	NCU05824.2
NCU05825	NCU05825.2
NCU05826	NCU05826.2
NCU05827	NCU05827.2
NCU05828	NCU05828.2
NCU05829	NCU05829.2
NCU05830	NCU05830.2
NCU05831	NCU05831.2
NCU05832	NCU05832.2
NCU05833	NCU05833.2
NCU05834	NCU05834.2
NCU05835	NCU05835.2
NCU05836	NCU05836.2
NCU05837	NCU05837.2
NCU05838	NCU05838.2
NCU05839	NCU05839.2
NCU05840	NCU05840.2
NCU05841	NCU05841.2
NCU05842	NCU05842.2
NCU05843	NCU05843.2
NCU05844	NCU05844.2
NCU05846	NCU05846.2
NCU05848	NCU05848.2
NCU05849	NCU05849.2
NCU05850	NCU05850.2
NCU05851	NCU05851.2
NCU05852	NCU05852.2
NCU05853	NCU05853.2
NCU05854	NCU05854.2
NCU05855	NCU05855.2
NCU05856	NCU05856.2
NCU05858	NCU05858.2
NCU05859	NCU05859.2
NCU05860	NCU05860.2
NCU05861	NCU05861.2
NCU05862	NCU05862.2
NCU05863	NCU05863.2
NCU05864	NCU05864.2
NCU05865	NCU05865.2
NCU05866	NCU05866.2
NCU17282	NCU05867.2
NCU17283	NCU05867.2
NCU05869	NCU05869.2
NCU05870	NCU05870.2
NCU05872	NCU05872.2
NCU05873	NCU05873.2
NCU11306	NCU05874.2
NCU11307	NCU05874.2
NCU05875	NCU05875.2
NCU05876	NCU05876.2
NCU05877	NCU05877.2
NCU17285	NCU05877.2
NCU05878	NCU05878.2
NCU05880	NCU05880.2
NCU05881	NCU05881.2
NCU05882	NCU05882.2
NCU05884	NCU05884.2
NCU05885	NCU05885.2
NCU05886	NCU05886.2
NCU05887	NCU05887.2
NCU05888	NCU05888.2
NCU05889	NCU05889.2
NCU05890	NCU05890.2
NCU05891	NCU05891.2
NCU05892	NCU05892.2
NCU05893	NCU05893.2
NCU05894	NCU05894.2
NCU05895	NCU05895.2
NCU05896	NCU05896.2
NCU05897	NCU05897.2
NCU05899	NCU05899.2
NCU05900	NCU05900.2
NCU05901	NCU05901.2
NCU05902	NCU05902.2
NCU05903	NCU05903.2
NCU05906	NCU05906.2
NCU05907	NCU05907.2
NCU05908	NCU05908.2
NCU05909	NCU05909.2
NCU05910	NCU05910.2
NCU05911	NCU05911.2
NCU05912	NCU05912.2
NCU05914	NCU05914.2
NCU05915	NCU05915.2
NCU05916	NCU05916.2
NCU05917	NCU05917.2
NCU05918	NCU05918.2
NCU05919	NCU05919.2
NCU05920	NCU05920.2
NCU05921	NCU05921.2
NCU05922	NCU05922.2
NCU05923	NCU05923.2
NCU05924	NCU05924.2
NCU05925	NCU05925.2
NCU05926	NCU05926.2
NCU05927	NCU05927.2
NCU05928	NCU05928.2
NCU05929	NCU05929.2
NCU05931	NCU05931.2
NCU05932	NCU05932.2
NCU05933	NCU05933.2
NCU05934	NCU05934.2
NCU05935	NCU05935.2
NCU05936	NCU05936.2
NCU05937	NCU05937.2
NCU05938	NCU05938.2
NCU05939	NCU05939.2
NCU05940	NCU05940.2
NCU05941	NCU05941.2
NCU05942	NCU05942.2
NCU05943	NCU05943.2
NCU05944	NCU05944.2
NCU05945	NCU05945.2
NCU05946	NCU05946.2
NCU05947	NCU05947.2
NCU05948	NCU05948.2
NCU05949	NCU05949.2
NCU05950	NCU05950.2
NCU05951	NCU05951.2
NCU05952	NCU05952.2
NCU05953	NCU05953.2
NCU05954	NCU05954.2
NCU05955	NCU05955.2
NCU05956	NCU05956.2
NCU05957	NCU05957.2
NCU05958	NCU05958.2
NCU05959	NCU05959.2
NCU05960	NCU05960.2
NCU05961	NCU05961.2
NCU05962	NCU05962.2
NCU05964	NCU05964.2
NCU05965	NCU05965.2
NCU05966	NCU05966.2
NCU05967	NCU05967.2
NCU05968	NCU05968.2
NCU05969	NCU05969.2
NCU05971	NCU05971.2
NCU05972	NCU05972.2
NCU05974	NCU05974.2
NCU05976	NCU05976.2
NCU05977	NCU05977.2
NCU05978	NCU05978.2
NCU05979	NCU05979.2
NCU05980	NCU05980.2
NCU05981	NCU05981.2
NCU05982	NCU05982.2
NCU05983	NCU05983.2
NCU05984	NCU05984.2
NCU05985	NCU05985.2
NCU05986	NCU05986.2
NCU05987	NCU05987.2
NCU05988	NCU05988.2
NCU05989	NCU05989.2
NCU05990	NCU05990.2
NCU05991	NCU05991.2
NCU05992	NCU05992.2
NCU12125	NCU05993.2
NCU12126	NCU05993.2
NCU05994	NCU05994.2
NCU05995	NCU05995.2
NCU05996	NCU05996.2
NCU05998	NCU05998.2
NCU05999	NCU05999.2
NCU06000	NCU06000.2
NCU06001	NCU06001.2
NCU06005	NCU06005.2
NCU06006	NCU06006.2
NCU06007	NCU06007.2
NCU06008	NCU06008.2
NCU06009	NCU06009.2
NCU06010	NCU06010.2
NCU06011	NCU06011.2
NCU06012	NCU06012.2
NCU06013	NCU06013.2
NCU06017	NCU06017.2
NCU06018	NCU06018.2
NCU06019	NCU06019.2
NCU06020	NCU06020.2
NCU17227	NCU06020.2
NCU06021	NCU06021.2
NCU06022	NCU06022.2
NCU06023	NCU06023.2
NCU06024	NCU06024.2
NCU06025	NCU06025.2
NCU06026	NCU06026.2
NCU06027	NCU06027.2
NCU06028	NCU06028.2
NCU06029	NCU06029.2
NCU06030	NCU06030.2
NCU06031	NCU06031.2
NCU06032	NCU06032.2
NCU06033	NCU06033.2
NCU06034	NCU06034.2
NCU06035	NCU06035.2
NCU06037	NCU06037.2
NCU06038	NCU06038.2
NCU06039	NCU06039.2
NCU06040	NCU06040.2
NCU06041	NCU06041.2
NCU06042	NCU06042.2
NCU06043	NCU06043.2
NCU06045	NCU06045.2
NCU06046	NCU06046.2
NCU06047	NCU06047.2
NCU06048	NCU06048.2
NCU06049	NCU06049.2
NCU06050	NCU06050.2
NCU06051	NCU06051.2
NCU06052	NCU06052.2
NCU06054	NCU06054.2
NCU06055	NCU06055.2
NCU06056	NCU06056.2
NCU06057	NCU06057.2
NCU06058	NCU06058.2
NCU06059	NCU06059.2
NCU06060	NCU06060.2
NCU06061	NCU06061.2
NCU06062	NCU06062.2
NCU06063	NCU06063.2
NCU06064	NCU06064.2
NCU06065	NCU06065.2
NCU06066	NCU06066.2
NCU06067	NCU06067.2
NCU06068	NCU06068.2
NCU06069	NCU06069.2
NCU06070	NCU06070.2
NCU06071	NCU06071.2
NCU06072	NCU06072.2
NCU06073	NCU06073.2
NCU06074	NCU06074.2
NCU06075	NCU06075.2
NCU06076	NCU06076.2
NCU06077	NCU06077.2
NCU06078	NCU06078.2
NCU06079	NCU06079.2
NCU06080	NCU06080.2
NCU06082	NCU06082.2
NCU06083	NCU06083.2
NCU06084	NCU06084.2
NCU06085	NCU06085.2
NCU06086	NCU06086.2
NCU06088	NCU06088.2
NCU06089	NCU06089.2
NCU06090	NCU06090.2
NCU06091	NCU06091.2
NCU06094	NCU06094.2
NCU06095	NCU06095.2
NCU06096	NCU06096.2
NCU06098	NCU06098.2
NCU06099	NCU06099.2
NCU06101	NCU06101.2
NCU06102	NCU06102.2
NCU06104	NCU06104.2
NCU06106	NCU06106.2
NCU06107	NCU06107.2
NCU06108	NCU06108.2
NCU06109	NCU06109.2
NCU06110	NCU06110.2
NCU06111	NCU06111.2
NCU06112	NCU06112.2
NCU06113	NCU06113.2
NCU06114	NCU06114.2
NCU06116	NCU06116.2
NCU06117	NCU06117.2
NCU06118	NCU06118.2
NCU06119	NCU06119.2
NCU06120	NCU06120.2
NCU06121	NCU06121.2
NCU06122	NCU06122.2
NCU06123	NCU06123.2
NCU06124	NCU06124.2
NCU06125	NCU06125.2
NCU06126	NCU06126.2
NCU06127	NCU06127.2
NCU06128	NCU06128.2
NCU06129	NCU06129.2
NCU06130	NCU06130.2
NCU06131	NCU06131.2
NCU06132	NCU06132.2
NCU06133	NCU06133.2
NCU06134	NCU06134.2
NCU06135	NCU06135.2
NCU06136	NCU06136.2
NCU06137	NCU06137.2
NCU06138	NCU06138.2
NCU06139	NCU06139.2
NCU06140	NCU06140.2
NCU06141	NCU06141.2
NCU06142	NCU06142.2
NCU06143	NCU06143.2
NCU06144	NCU06144.2
NCU06145	NCU06145.2
NCU06146	NCU06146.2
NCU06147	NCU06147.2
NCU06148	NCU06148.2
NCU06149	NCU06149.2
NCU06150	NCU06150.2
NCU06152	NCU06152.2
NCU06153	NCU06153.2
NCU06154	NCU06154.2
NCU06155	NCU06155.2
NCU06156	NCU06156.2
NCU06157	NCU06157.2
NCU06159	NCU06159.2
NCU06160	NCU06160.2
NCU06161	NCU06161.2
NCU17202	NCU06162.2
NCU17203	NCU06162.2
NCU06165	NCU06165.2
NCU06166	NCU06166.2
NCU06167	NCU06167.2
NCU06168	NCU06168.2
NCU06169	NCU06169.2
NCU06170	NCU06170.2
NCU06171	NCU06171.2
NCU06173	NCU06173.2
NCU06174	NCU06174.2
NCU06175	NCU06175.2
NCU06176	NCU06176.2
NCU06177	NCU06177.2
NCU06179	NCU06179.2
NCU06180	NCU06180.2
NCU06181	NCU06181.2
NCU06182	NCU06182.2
NCU06183	NCU06183.2
NCU06185	NCU06185.2
NCU06186	NCU06186.2
NCU06187	NCU06187.2
NCU06189	NCU06189.2
NCU06190	NCU06190.2
NCU06191	NCU06191.2
NCU06192	NCU06192.2
NCU06193	NCU06193.2
NCU06194	NCU06194.2
NCU06196	NCU06196.2
NCU06197	NCU06197.2
NCU06198	NCU06198.2
NCU06199	NCU06199.2
NCU06200	NCU06200.2
NCU06201	NCU06201.2
NCU06202	NCU06202.2
NCU06203	NCU06203.2
NCU06204	NCU06204.2
NCU06205	NCU06205.2
NCU06206	NCU06206.2
NCU06207	NCU06207.2
NCU06209	NCU06209.2
NCU06210	NCU06210.2
NCU06211	NCU06211.2
NCU06212	NCU06212.2
NCU06213	NCU06213.2
NCU06214	NCU06214.2
NCU06215	NCU06215.2
NCU06216	NCU06216.2
NCU06217	NCU06217.2
NCU06218	NCU06218.2
NCU06220	NCU06220.2
NCU06221	NCU06221.2
NCU06222	NCU06222.2
NCU06223	NCU06223.2
NCU06224	NCU06224.2
NCU11311	NCU06225.2
NCU11312	NCU06225.2
NCU06226	NCU06226.2
NCU06227	NCU06227.2
NCU06228	NCU06228.2
NCU06229	NCU06229.2
NCU06230	NCU06230.2
NCU06231	NCU06231.2
NCU06232	NCU06232.2
NCU06233	NCU06233.2
NCU06234	NCU06234.2
NCU06235	NCU06235.2
NCU06236	NCU06236.2
NCU06237	NCU06237.2
NCU06238	NCU06238.2
NCU06239	NCU06239.2
NCU06240	NCU06240.2
NCU06242	NCU06242.2
NCU06243	NCU06243.2
NCU06244	NCU06244.2
NCU06245	NCU06245.2
NCU06246	NCU06246.2
NCU06247	NCU06247.2
NCU06248	NCU06248.2
NCU06249	NCU06249.2
NCU06250	NCU06250.2
NCU06251	NCU06251.2
NCU06252	NCU06252.2
NCU06253	NCU06253.2
NCU06254	NCU06254.2
NCU06255	NCU06255.2
NCU06256	NCU06256.2
NCU16646	NCU06256.2
NCU06257	NCU06257.2
NCU06258	NCU06258.2
NCU06259	NCU06259.2
NCU06260	NCU06260.2
NCU06261	NCU06261.2
NCU06262	NCU06262.2
NCU06263	NCU06263.2
NCU06264	NCU06264.2
NCU06265	NCU06265.2
NCU06266	NCU06266.2
NCU06267	NCU06267.2
NCU06268	NCU06268.2
NCU06269	NCU06269.2
NCU06270	NCU06270.2
NCU06271	NCU06271.2
NCU06272	NCU06272.2
NCU06273	NCU06273.2
NCU06275	NCU06275.2
NCU06276	NCU06276.2
NCU06277	NCU06277.2
NCU06278	NCU06278.2
NCU06279	NCU06279.2
NCU06281	NCU06281.2
NCU06284	NCU06284.2
NCU06285	NCU06285.2
NCU06286	NCU06286.2
NCU06287	NCU06287.2
NCU06288	NCU06288.2
NCU06289	NCU06289.2
NCU06290	NCU06290.2
NCU06293	NCU06293.2
NCU06294	NCU06294.2
NCU06296	NCU06296.2
NCU06298	NCU06298.2
NCU06299	NCU06299.2
NCU06300	NCU06300.2
NCU06301	NCU06301.2
NCU06302	NCU06302.2
NCU06303	NCU06303.2
NCU06304	NCU06304.2
NCU06305	NCU06305.2
NCU06306	NCU06306.2
NCU06307	NCU06307.2
NCU06308	NCU06308.2
NCU06309	NCU06309.2
NCU06310	NCU06310.2
NCU06311	NCU06311.2
NCU06312	NCU06312.2
NCU06313	NCU06313.2
NCU06314	NCU06314.2
NCU06315	NCU06315.2
NCU06316	NCU06316.2
NCU06317	NCU06317.2
NCU06318	NCU06318.2
NCU06319	NCU06319.2
NCU06320	NCU06320.2
NCU06321	NCU06321.2
NCU06322	NCU06322.2
NCU06328	NCU06328.2
NCU06329	NCU06329.2
NCU06330	NCU06330.2
NCU06331	NCU06331.2
NCU06332	NCU06332.2
NCU06333	NCU06333.2
NCU06334	NCU06334.2
NCU06335	NCU06335.2
NCU06336	NCU06336.2
NCU06337	NCU06337.2
NCU06338	NCU06338.2
NCU06339	NCU06339.2
NCU06340	NCU06340.2
NCU06341	NCU06341.2
NCU06342	NCU06342.2
NCU06343	NCU06343.2
NCU06344	NCU06344.2
NCU06345	NCU06345.2
NCU06346	NCU06346.2
NCU06347	NCU06347.2
NCU06348	NCU06348.2
NCU06349	NCU06349.2
NCU06350	NCU06350.2
NCU06351	NCU06351.2
NCU06352	NCU06352.2
NCU06353	NCU06353.2
NCU06354	NCU06354.2
NCU06355	NCU06355.2
NCU06358	NCU06358.2
NCU06359	NCU06359.2
NCU06360	NCU06360.2
NCU06361	NCU06361.2
NCU06362	NCU06362.2
NCU06363	NCU06363.2
NCU06364	NCU06364.2
NCU06365	NCU06365.2
NCU06366	NCU06366.2
NCU06367	NCU06367.2
NCU06368	NCU06368.2
NCU06369	NCU06369.2
NCU06370	NCU06370.2
NCU06371	NCU06371.2
NCU06372	NCU06372.2
NCU06373	NCU06373.2
NCU06374	NCU06374.2
NCU06375	NCU06375.2
NCU06376	NCU06376.2
NCU06380	NCU06380.2
NCU06381	NCU06381.2
NCU06382	NCU06382.2
NCU16793	NCU06382.2
NCU06383	NCU06383.2
NCU06384	NCU06384.2
NCU06385	NCU06385.2
NCU06386	NCU06386.2
NCU06387	NCU06387.2
NCU06389	NCU06389.2
NCU06390	NCU06390.2
NCU06391	NCU06391.2
NCU06393	NCU06393.2
NCU06394	NCU06394.2
NCU06395	NCU06395.2
NCU06396	NCU06396.2
NCU06397	NCU06397.2
NCU06398	NCU06398.2
NCU06399	NCU06399.2
NCU06400	NCU06400.2
NCU06401	NCU06401.2
NCU06402	NCU06402.2
NCU06403	NCU06403.2
NCU06404	NCU06404.2
NCU06405	NCU06405.2
NCU06406	NCU06406.2
NCU06407	NCU06407.2
NCU06409	NCU06409.2
NCU06410	NCU06410.2
NCU06411	NCU06411.2
NCU06412	NCU06412.2
NCU06413	NCU06413.2
NCU06414	NCU06414.2
NCU06415	NCU06415.2
NCU06416	NCU06416.2
NCU06417	NCU06417.2
NCU06418	NCU06418.2
NCU06419	NCU06419.2
NCU16630	NCU06419.2
NCU06420	NCU06420.2
NCU06421	NCU06421.2
NCU06422	NCU06422.2
NCU06423	NCU06423.2
NCU06424	NCU06424.2
NCU06425	NCU06425.2
NCU06426	NCU06426.2
NCU06427	NCU06427.2
NCU06428	NCU06428.2
NCU06429	NCU06429.2
NCU06430	NCU06430.2
NCU06431	NCU06431.2
NCU06432	NCU06432.2
NCU06433	NCU06433.2
NCU06434	NCU06434.2
NCU06435	NCU06435.2
NCU06436	NCU06436.2
NCU06437	NCU06437.2
NCU06438	NCU06438.2
NCU06439	NCU06439.2
NCU06440	NCU06440.2
NCU06441	NCU06441.2
NCU06443	NCU06443.2
NCU06444	NCU06444.2
NCU06445	NCU06445.2
NCU06446	NCU06446.2
NCU06447	NCU06447.2
NCU06448	NCU06448.2
NCU06449	NCU06449.2
NCU06450	NCU06450.2
NCU06451	NCU06451.2
NCU06452	NCU06452.2
NCU06453	NCU06453.2
NCU06454	NCU06454.2
NCU06455	NCU06455.2
NCU11319	NCU06456.2
NCU11320	NCU06456.2
NCU06457	NCU06457.2
NCU06459	NCU06459.2
NCU06460	NCU06460.2
NCU06461	NCU06461.2
NCU06462	NCU06462.2
NCU06463	NCU06463.2
NCU06464	NCU06464.2
NCU06465	NCU06465.2
NCU06467	NCU06467.2
NCU06468	NCU06468.2
NCU06469	NCU06469.2
NCU06470	NCU06470.2
NCU06471	NCU06471.2
NCU06472	NCU06472.2
NCU06473	NCU06473.2
NCU06474	NCU06474.2
NCU06475	NCU06475.2
