geneid	geneidv1
NCU05060	NCU05060.1
NCU05061	NCU05061.1
NCU05062	NCU05062.1
NCU05063	NCU05063.1
NCU05064	NCU05064.1
NCU05066	NCU05066.1
NCU05067	NCU05067.1
NCU05068	NCU05068.1
NCU05069	NCU05069.1
NCU05070	NCU05070.1
NCU05071	NCU05071.1
NCU05073	NCU05073.1
NCU05074	NCU05074.1
NCU05075	NCU05075.1
NCU05076	NCU05076.1
NCU05077	NCU05077.1
NCU05078	NCU05078.1
NCU05079	NCU05079.1
NCU05080	NCU05080.1
NCU05081	NCU05081.1
NCU05082	NCU05082.1
NCU05083	NCU05083.1
NCU05084	NCU05084.1
NCU05085	NCU05085.1
NCU05086	NCU05086.1
NCU05089	NCU05089.1
NCU05091	NCU05091.1
NCU05092	NCU05092.1
NCU05093	NCU05093.1
NCU05094	NCU05094.1
NCU05095	NCU05095.1
NCU05096	NCU05096.1
NCU05097	NCU05097.1
NCU05098	NCU05098.1
NCU05099	NCU05099.1
NCU05100	NCU05100.1
NCU05101	NCU05101.1
NCU05102	NCU05102.1
NCU05104	NCU05104.1
NCU05105	NCU05105.1
NCU05106	NCU05106.1
NCU05107	NCU05107.1
NCU05108	NCU05108.1
NCU05110	NCU05110.1
NCU05111	NCU05111.1
NCU05112	NCU05112.1
NCU05113	NCU05113.1
NCU05114	NCU05114.1
NCU05115	NCU05115.1
NCU05116	NCU05116.1
NCU05117	NCU05117.1
NCU05118	NCU05118.1
NCU05119	NCU05119.1
NCU05120	NCU05120.1
NCU05121	NCU05121.1
NCU05122	NCU05122.1
NCU05123	NCU05123.1
NCU12137	NCU05123.1
NCU17137	NCU05125.1
NCU17138	NCU05125.1
NCU05126	NCU05126.1
NCU05127	NCU05127.1
NCU05128	NCU05128.1
NCU05129	NCU05129.1
NCU17136	NCU05129.1
NCU05130	NCU05130.1
NCU05131	NCU05131.1
NCU05132	NCU05132.1
NCU05133	NCU05133.1
NCU05134	NCU05134.1
NCU05135	NCU05135.1
NCU05136	NCU05136.1
NCU05137	NCU05137.1
NCU05138	NCU05138.1
NCU10883	NCU05139.1
NCU10883	NCU05140.1
NCU05141	NCU05141.1
NCU05142	NCU05142.1
NCU05143	NCU05143.1
NCU05145	NCU05145.1
NCU05146	NCU05146.1
NCU05147	NCU05147.1
NCU05148	NCU05148.1
NCU05149	NCU05149.1
NCU05150	NCU05150.1
NCU05151	NCU05151.1
NCU05152	NCU05152.1
NCU05153	NCU05153.1
NCU05154	NCU05154.1
NCU05155	NCU05155.1
NCU05156	NCU05156.1
NCU05157	NCU05157.1
NCU05158	NCU05158.1
NCU05159	NCU05159.1
NCU05160	NCU05160.1
NCU05161	NCU05161.1
NCU05162	NCU05162.1
NCU05163	NCU05163.1
NCU05164	NCU05164.1
NCU05165	NCU05165.1
NCU05166	NCU05166.1
NCU16902	NCU05167.1
NCU16903	NCU05167.1
NCU05168	NCU05168.1
NCU05169	NCU05169.1
NCU05170	NCU05170.1
NCU05171	NCU05171.1
NCU05172	NCU05172.1
NCU05173	NCU05173.1
NCU05175	NCU05175.1
NCU05176	NCU05176.1
NCU05177	NCU05177.1
NCU05178	NCU05178.1
NCU05179	NCU05179.1
NCU05180	NCU05180.1
NCU05182	NCU05182.1
NCU05183	NCU05183.1
NCU05184	NCU05184.1
NCU05185	NCU05185.1
NCU05186	NCU05186.1
NCU05187	NCU05187.1
NCU05188	NCU05188.1
NCU05189	NCU05189.1
NCU05190	NCU05190.1
NCU05191	NCU05191.1
NCU05192	NCU05192.1
NCU05193	NCU05193.1
NCU05194	NCU05194.1
NCU05195	NCU05195.1
NCU05196	NCU05196.1
NCU05197	NCU05197.1
NCU05198	NCU05198.1
NCU05199	NCU05199.1
NCU05200	NCU05200.1
NCU05201	NCU05201.1
NCU05202	NCU05202.1
NCU05203	NCU05203.1
NCU05204	NCU05204.1
NCU05206	NCU05206.1
NCU05207	NCU05207.1
NCU16898	NCU05207.1
NCU05208	NCU05208.1
NCU05209	NCU05209.1
NCU05210	NCU05210.1
NCU05211	NCU05211.1
NCU05212	NCU05212.1
NCU05213	NCU05213.1
NCU05214	NCU05214.1
NCU05216	NCU05216.1
NCU05217	NCU05217.1
NCU05218	NCU05218.1
NCU05219	NCU05219.1
NCU05220	NCU05220.1
NCU05221	NCU05221.1
NCU05222	NCU05222.1
NCU16895	NCU05223.1
NCU16896	NCU05223.1
NCU05224	NCU05224.1
NCU05225	NCU05225.1
NCU05226	NCU05226.1
NCU05227	NCU05227.1
NCU05228	NCU05228.1
NCU05229	NCU05229.1
NCU05230	NCU05230.1
NCU05231	NCU05231.1
NCU05232	NCU05232.1
NCU05233	NCU05233.1
NCU05234	NCU05234.1
NCU05235	NCU05235.1
NCU05236	NCU05236.1
NCU05237	NCU05237.1
NCU05238	NCU05238.1
NCU05239	NCU05239.1
NCU05240	NCU05240.1
NCU05242	NCU05242.1
NCU05243	NCU05243.1
NCU05244	NCU05244.1
NCU05245	NCU05245.1
NCU05246	NCU05246.1
NCU05248	NCU05248.1
NCU05250	NCU05250.1
NCU05251	NCU05251.1
NCU05252	NCU05252.1
NCU05253	NCU05253.1
NCU05254	NCU05254.1
NCU05255	NCU05255.1
NCU05256	NCU05256.1
NCU05257	NCU05257.1
NCU05259	NCU05259.1
NCU05260	NCU05260.1
NCU05261	NCU05261.1
NCU05262	NCU05262.1
NCU05263	NCU05263.1
NCU05264	NCU05264.1
NCU05265	NCU05265.1
NCU05266	NCU05266.1
NCU05267	NCU05267.1
NCU05268	NCU05268.1
NCU05269	NCU05269.1
NCU05270	NCU05270.1
NCU05271	NCU05271.1
NCU05272	NCU05272.1
NCU05273	NCU05273.1
NCU05274	NCU05274.1
NCU05275	NCU05275.1
NCU05276	NCU05276.1
NCU05277	NCU05277.1
NCU05278	NCU05278.1
NCU05279	NCU05279.1
NCU05280	NCU05280.1
NCU05281	NCU05281.1
NCU05282	NCU05282.1
NCU05284	NCU05284.1
NCU05285	NCU05285.1
NCU05286	NCU05286.1
NCU05287	NCU05287.1
NCU05288	NCU05288.1
NCU05289	NCU05289.1
NCU05290	NCU05290.1
NCU05291	NCU05291.1
NCU05292	NCU05292.1
NCU05293	NCU05293.1
NCU05294	NCU05294.1
NCU05295	NCU05295.1
NCU05296	NCU05296.1
NCU05298	NCU05298.1
NCU05299	NCU05299.1
NCU05300	NCU05300.1
NCU05301	NCU05301.1
NCU05302	NCU05302.1
NCU05303	NCU05303.1
NCU05304	NCU05304.1
NCU05305	NCU05305.1
NCU05306	NCU05306.1
NCU05307	NCU05307.1
NCU05308	NCU05308.1
NCU05309	NCU05309.1
NCU05311	NCU05311.1
NCU05312	NCU05312.1
NCU05313	NCU05313.1
NCU05314	NCU05314.1
NCU05315	NCU05315.1
NCU05316	NCU05316.1
NCU16888	NCU05316.1
NCU05317	NCU05317.1
NCU05318	NCU05318.1
NCU05319	NCU05319.1
NCU05320	NCU05320.1
NCU05321	NCU05321.1
NCU05338	NCU05338.1
NCU05340	NCU05340.1
NCU05341	NCU05341.1
NCU05342	NCU05342.1
NCU05343	NCU05343.1
NCU05345	NCU05345.1
NCU05346	NCU05346.1
NCU05347	NCU05347.1
NCU05349	NCU05349.1
NCU05350	NCU05350.1
NCU05351	NCU05351.1
NCU11331	NCU05352.1
NCU11331	NCU05353.1
NCU05354	NCU05354.1
NCU05356	NCU05356.1
NCU05358	NCU05358.1
NCU05360	NCU05360.1
NCU05363	NCU05363.1
NCU05364	NCU05364.1
NCU05368	NCU05368.1
NCU05370	NCU05370.1
NCU05373	NCU05373.1
NCU05375	NCU05375.1
NCU05376	NCU05376.1
NCU05377	NCU05377.1
NCU05378	NCU05378.1
NCU05379	NCU05379.1
NCU05381	NCU05381.1
NCU05382	NCU05382.1
NCU05383	NCU05383.1
NCU05384	NCU05384.1
NCU05385	NCU05385.1
NCU05386	NCU05386.1
NCU05387	NCU05387.1
NCU05388	NCU05388.1
NCU05389	NCU05389.1
NCU05390	NCU05390.1
NCU05391	NCU05391.1
NCU05392	NCU05392.1
NCU05393	NCU05393.1
NCU05394	NCU05394.1
NCU05395	NCU05395.1
NCU05400	NCU05400.1
NCU05401	NCU05401.1
NCU05404	NCU05404.1
NCU11108	NCU05406.1
NCU11108	NCU05407.1
NCU05410	NCU05410.1
NCU05411	NCU05411.1
NCU05414	NCU05414.1
NCU05417	NCU05417.1
NCU05418	NCU05418.1
NCU05419	NCU05419.1
NCU05420	NCU05420.1
NCU05421	NCU05421.1
NCU05422	NCU05422.1
NCU05423	NCU05423.1
NCU05425	NCU05425.1
NCU05426	NCU05426.1
NCU05427	NCU05427.1
NCU05429	NCU05429.1
NCU05430	NCU05430.1
NCU05433	NCU05433.1
NCU05435	NCU05435.1
NCU05437	NCU05437.1
NCU05448	NCU05448.1
NCU05452	NCU05452.1
NCU05453	NCU05453.1
NCU05454	NCU05454.1
NCU05457	NCU05457.1
NCU05458	NCU05458.1
NCU05459	NCU05459.1
NCU05460	NCU05460.1
NCU05460	NCU05461.1
NCU05463	NCU05463.1
NCU05466	NCU05466.1
NCU05467	NCU05467.1
NCU05469	NCU05469.1
NCU05470	NCU05470.1
NCU05472	NCU05472.1
NCU16538	NCU05475.1
NCU16539	NCU05475.1
NCU16540	NCU05475.1
NCU16541	NCU05475.1
NCU05477	NCU05477.1
NCU05479	NCU05479.1
NCU05480	NCU05480.1
NCU05481	NCU05481.1
NCU05483	NCU05483.1
NCU05485	NCU05485.1
NCU05488	NCU05488.1
NCU05490	NCU05490.1
NCU05491	NCU05491.1
NCU05492	NCU05492.1
NCU05493	NCU05493.1
NCU05494	NCU05494.1
NCU05495	NCU05495.1
NCU05498	NCU05498.1
NCU05499	NCU05499.1
NCU05500	NCU05500.1
NCU05501	NCU05501.1
NCU05502	NCU05502.1
NCU05503	NCU05503.1
NCU05504	NCU05504.1
NCU05505	NCU05505.1
NCU05506	NCU05506.1
NCU05507	NCU05507.1
NCU05508	NCU05508.1
NCU05510	NCU05510.1
NCU05511	NCU05511.1
NCU05512	NCU05512.1
NCU17100	NCU05512.1
NCU17101	NCU05512.1
NCU05513	NCU05513.1
NCU05514	NCU05514.1
NCU05515	NCU05515.1
NCU05516	NCU05516.1
NCU05517	NCU05517.1
NCU05518	NCU05518.1
NCU05519	NCU05519.1
NCU05520	NCU05520.1
NCU05521	NCU05521.1
NCU05522	NCU05522.1
NCU05523	NCU05523.1
NCU05524	NCU05524.1
NCU05525	NCU05525.1
NCU05526	NCU05526.1
NCU05527	NCU05527.1
NCU05528	NCU05528.1
NCU05529	NCU05529.1
NCU05530	NCU05530.1
NCU05531	NCU05531.1
NCU05532	NCU05532.1
NCU05534	NCU05534.1
NCU05535	NCU05535.1
NCU05536	NCU05536.1
NCU05537	NCU05537.1
NCU05538	NCU05538.1
NCU05539	NCU05539.1
NCU05540	NCU05540.1
NCU05541	NCU05541.1
NCU05542	NCU05542.1
NCU05543	NCU05543.1
NCU05544	NCU05544.1
NCU05545	NCU05545.1
NCU05546	NCU05546.1
NCU05547	NCU05547.1
NCU05548	NCU05548.1
NCU05550	NCU05550.1
NCU05551	NCU05551.1
NCU05552	NCU05552.1
NCU05553	NCU05553.1
NCU05554	NCU05554.1
NCU05555	NCU05555.1
NCU05556	NCU05556.1
NCU05557	NCU05557.1
NCU05558	NCU05558.1
NCU05559	NCU05559.1
NCU05560	NCU05560.1
NCU05561	NCU05561.1
NCU05563	NCU05563.1
NCU05564	NCU05564.1
NCU05565	NCU05565.1
NCU05566	NCU05566.1
NCU05567	NCU05567.1
NCU05568	NCU05568.1
NCU05569	NCU05569.1
NCU05570	NCU05570.1
NCU05571	NCU05571.1
NCU05572	NCU05572.1
NCU05574	NCU05574.1
NCU05575	NCU05575.1
NCU05576	NCU05576.1
NCU05577	NCU05577.1
NCU05578	NCU05578.1
NCU05579	NCU05579.1
NCU05580	NCU05580.1
NCU05581	NCU05581.1
NCU05582	NCU05582.1
NCU05583	NCU05583.1
NCU05584	NCU05584.1
NCU05585	NCU05585.1
NCU05586	NCU05586.1
NCU05587	NCU05587.1
NCU05588	NCU05588.1
NCU05589	NCU05589.1
NCU05591	NCU05591.1
NCU05592	NCU05592.1
NCU05593	NCU05593.1
NCU05594	NCU05594.1
NCU05595	NCU05595.1
NCU05596	NCU05596.1
NCU05597	NCU05597.1
NCU05598	NCU05598.1
NCU05599	NCU05599.1
NCU05600	NCU05600.1
NCU17088	NCU05600.1
NCU05601	NCU05601.1
NCU05602	NCU05602.1
NCU05603	NCU05603.1
NCU05604	NCU05604.1
NCU05605	NCU05605.1
NCU05606	NCU05606.1
NCU05607	NCU05607.1
NCU05608	NCU05608.1
NCU05609	NCU05609.1
NCU05611	NCU05611.1
NCU05612	NCU05612.1
NCU05613	NCU05613.1
NCU05614	NCU05614.1
NCU05615	NCU05615.1
NCU05616	NCU05616.1
NCU05617	NCU05617.1
NCU05618	NCU05618.1
NCU05619	NCU05619.1
NCU05620	NCU05620.1
NCU05621	NCU05621.1
NCU05622	NCU05622.1
NCU05623	NCU05623.1
NCU05624	NCU05624.1
NCU05625	NCU05625.1
NCU05626	NCU05626.1
NCU05627	NCU05627.1
NCU05628	NCU05628.1
NCU05629	NCU05629.1
NCU05630	NCU05630.1
NCU05631	NCU05631.1
NCU05632	NCU05632.1
NCU05633	NCU05633.1
NCU05634	NCU05634.1
NCU05635	NCU05635.1
NCU05637	NCU05637.1
NCU05638	NCU05638.1
NCU05639	NCU05639.1
NCU05640	NCU05640.1
NCU05641	NCU05641.1
NCU05642	NCU05642.1
NCU05643	NCU05643.1
NCU05644	NCU05644.1
NCU05645	NCU05645.1
NCU05646	NCU05646.1
NCU05647	NCU05647.1
NCU05648	NCU05648.1
NCU05649	NCU05649.1
NCU05650	NCU05650.1
NCU05651	NCU05651.1
NCU05652	NCU05652.1
NCU05653	NCU05653.1
NCU05655	NCU05655.1
NCU05656	NCU05656.1
NCU05657	NCU05657.1
NCU05658	NCU05658.1
NCU05659	NCU05659.1
NCU05660	NCU05660.1
NCU05661	NCU05661.1
NCU05662	NCU05662.1
NCU05663	NCU05663.1
NCU05664	NCU05664.1
NCU05666	NCU05666.1
NCU05667	NCU05667.1
NCU05668	NCU05668.1
NCU05669	NCU05669.1
NCU05670	NCU05670.1
NCU05671	NCU05671.1
NCU05672	NCU05672.1
NCU05673	NCU05673.1
NCU05674	NCU05674.1
NCU05675	NCU05675.1
NCU05676	NCU05676.1
NCU05677	NCU05677.1
NCU05678	NCU05678.1
NCU05679	NCU05679.1
NCU05680	NCU05680.1
NCU05681	NCU05681.1
NCU05683	NCU05683.1
NCU05685	NCU05685.1
NCU05686	NCU05686.1
NCU05687	NCU05687.1
NCU05688	NCU05688.1
NCU05689	NCU05689.1
NCU05691	NCU05691.1
NCU05692	NCU05692.1
NCU05693	NCU05693.1
NCU05694	NCU05694.1
NCU05695	NCU05695.1
NCU11356	NCU05696.1
NCU11357	NCU05696.1
NCU05697	NCU05697.1
NCU05698	NCU05698.1
NCU05699	NCU05699.1
NCU05700	NCU05700.1
NCU05703	NCU05703.1
NCU05704	NCU05704.1
NCU05705	NCU05705.1
NCU05706	NCU05706.1
NCU05707	NCU05707.1
NCU05708	NCU05708.1
NCU16617	NCU05708.1
NCU05710	NCU05710.1
NCU05711	NCU05711.1
NCU05712	NCU05712.1
NCU05713	NCU05713.1
NCU05714	NCU05714.1
NCU05715	NCU05715.1
NCU05716	NCU05716.1
NCU05717	NCU05717.1
NCU05718	NCU05718.1
NCU05720	NCU05720.1
NCU05721	NCU05721.1
NCU05722	NCU05722.1
NCU05723	NCU05723.1
NCU05726	NCU05726.1
NCU05728	NCU05728.1
NCU05730	NCU05730.1
NCU05731	NCU05731.1
NCU05732	NCU05732.1
NCU05733	NCU05733.1
NCU05735	NCU05735.1
NCU05742	NCU05742.1
NCU05749	NCU05749.1
NCU05750	NCU05750.1
NCU05751	NCU05751.1
NCU05752	NCU05752.1
NCU05753	NCU05753.1
NCU05754	NCU05754.1
NCU05755	NCU05755.1
NCU05756	NCU05756.1
NCU05757	NCU05757.1
NCU05758	NCU05758.1
NCU05759	NCU05759.1
NCU05760	NCU05760.1
NCU05761	NCU05761.1
NCU05762	NCU05762.1
NCU05763	NCU05763.1
NCU05764	NCU05764.1
NCU17267	NCU05764.1
NCU17269	NCU05765.1
NCU17271	NCU05765.1
NCU05766	NCU05766.1
NCU05767	NCU05767.1
NCU05768	NCU05768.1
NCU05769	NCU05769.1
NCU05770	NCU05770.1
NCU05771	NCU05771.1
NCU05772	NCU05772.1
NCU05773	NCU05773.1
NCU05774	NCU05774.1
NCU05775	NCU05775.1
NCU05776	NCU05776.1
NCU05777	NCU05777.1
NCU05778	NCU05778.1
NCU05779	NCU05779.1
NCU05780	NCU05780.1
NCU05781	NCU05781.1
NCU05782	NCU05782.1
NCU05783	NCU05783.1
NCU05784	NCU05784.1
NCU05785	NCU05785.1
NCU05786	NCU05786.1
NCU05787	NCU05787.1
NCU05788	NCU05788.1
NCU05789	NCU05789.1
NCU05790	NCU05790.1
NCU05791	NCU05791.1
NCU05794	NCU05794.1
NCU05795	NCU05795.1
NCU05796	NCU05796.1
NCU05797	NCU05797.1
NCU05798	NCU05798.1
NCU05800	NCU05800.1
NCU05801	NCU05801.1
NCU05802	NCU05802.1
NCU05803	NCU05803.1
NCU05804	NCU05804.1
NCU05805	NCU05805.1
NCU05807	NCU05807.1
NCU05808	NCU05808.1
NCU05809	NCU05809.1
NCU05810	NCU05810.1
NCU05811	NCU05811.1
NCU05812	NCU05812.1
NCU05813	NCU05813.1
NCU05814	NCU05814.1
NCU05816	NCU05816.1
NCU05817	NCU05817.1
NCU05818	NCU05818.1
NCU05819	NCU05819.1
NCU05820	NCU05820.1
NCU05821	NCU05821.1
NCU05822	NCU05822.1
NCU05823	NCU05823.1
NCU05824	NCU05824.1
NCU05825	NCU05825.1
NCU05826	NCU05826.1
NCU05827	NCU05827.1
NCU05828	NCU05828.1
NCU05829	NCU05829.1
NCU05830	NCU05830.1
NCU05831	NCU05831.1
NCU05832	NCU05832.1
NCU05833	NCU05833.1
NCU05834	NCU05834.1
NCU05835	NCU05835.1
NCU05836	NCU05836.1
NCU05837	NCU05837.1
NCU05838	NCU05838.1
NCU05839	NCU05839.1
NCU05840	NCU05840.1
NCU05841	NCU05841.1
NCU05842	NCU05842.1
NCU05843	NCU05843.1
NCU05844	NCU05844.1
NCU05845	NCU05845.1
NCU05846	NCU05846.1
NCU05848	NCU05848.1
NCU05849	NCU05849.1
NCU05850	NCU05850.1
NCU05851	NCU05851.1
NCU05852	NCU05852.1
NCU05853	NCU05853.1
NCU05854	NCU05854.1
NCU05855	NCU05855.1
NCU05856	NCU05856.1
NCU05858	NCU05858.1
NCU05859	NCU05859.1
NCU05860	NCU05860.1
NCU05861	NCU05861.1
NCU05862	NCU05862.1
NCU05863	NCU05863.1
NCU05864	NCU05864.1
NCU05865	NCU05865.1
NCU05866	NCU05866.1
NCU17282	NCU05867.1
NCU17283	NCU05867.1
NCU05869	NCU05869.1
NCU05870	NCU05870.1
NCU05872	NCU05872.1
NCU05873	NCU05873.1
NCU11306	NCU05874.1
NCU11307	NCU05874.1
NCU05875	NCU05875.1
NCU05876	NCU05876.1
NCU05877	NCU05877.1
NCU05878	NCU05878.1
NCU05880	NCU05880.1
NCU05881	NCU05881.1
NCU05882	NCU05882.1
NCU05883	NCU05883.1
NCU05884	NCU05884.1
NCU05885	NCU05885.1
NCU05886	NCU05886.1
NCU05887	NCU05887.1
NCU05888	NCU05888.1
NCU05889	NCU05889.1
NCU05890	NCU05890.1
NCU05891	NCU05891.1
NCU05892	NCU05892.1
NCU05893	NCU05893.1
NCU05894	NCU05894.1
NCU05895	NCU05895.1
NCU05896	NCU05896.1
NCU05897	NCU05897.1
NCU05899	NCU05899.1
NCU05900	NCU05900.1
NCU05901	NCU05901.1
NCU05902	NCU05902.1
NCU05903	NCU05903.1
NCU05906	NCU05906.1
NCU05907	NCU05907.1
NCU05908	NCU05908.1
NCU05909	NCU05909.1
NCU05910	NCU05910.1
NCU05911	NCU05911.1
NCU05912	NCU05912.1
NCU05914	NCU05914.1
NCU05915	NCU05915.1
NCU05916	NCU05916.1
NCU05917	NCU05917.1
NCU05918	NCU05918.1
NCU05919	NCU05919.1
NCU05920	NCU05920.1
NCU05921	NCU05921.1
NCU05922	NCU05922.1
NCU05923	NCU05923.1
NCU05924	NCU05924.1
NCU05925	NCU05925.1
NCU05926	NCU05926.1
NCU05927	NCU05927.1
NCU05928	NCU05928.1
NCU05929	NCU05929.1
NCU05931	NCU05931.1
NCU05932	NCU05932.1
NCU05933	NCU05933.1
NCU05934	NCU05934.1
NCU05935	NCU05935.1
NCU05936	NCU05936.1
NCU05937	NCU05937.1
NCU05938	NCU05938.1
NCU05939	NCU05939.1
NCU05940	NCU05940.1
NCU05941	NCU05941.1
NCU05942	NCU05942.1
NCU05943	NCU05943.1
NCU05944	NCU05944.1
NCU05945	NCU05945.1
NCU05946	NCU05946.1
NCU05947	NCU05947.1
NCU05948	NCU05948.1
NCU05949	NCU05949.1
NCU05950	NCU05950.1
NCU05951	NCU05951.1
NCU05952	NCU05952.1
NCU05953	NCU05953.1
NCU05954	NCU05954.1
NCU05955	NCU05955.1
NCU05956	NCU05956.1
NCU05957	NCU05957.1
NCU05958	NCU05958.1
NCU05959	NCU05959.1
NCU05960	NCU05960.1
NCU05961	NCU05961.1
NCU05962	NCU05962.1
NCU05964	NCU05964.1
NCU05965	NCU05965.1
NCU05966	NCU05966.1
NCU05967	NCU05967.1
NCU05968	NCU05968.1
NCU05969	NCU05969.1
NCU05970	NCU05970.1
NCU05971	NCU05971.1
NCU05972	NCU05972.1
NCU05973	NCU05973.1
NCU05974	NCU05974.1
NCU05976	NCU05976.1
NCU05977	NCU05977.1
NCU05978	NCU05978.1
NCU05979	NCU05979.1
NCU05980	NCU05980.1
NCU05981	NCU05981.1
NCU05982	NCU05982.1
NCU05983	NCU05983.1
NCU05984	NCU05984.1
NCU05985	NCU05985.1
NCU05986	NCU05986.1
NCU05987	NCU05987.1
NCU05988	NCU05988.1
NCU05989	NCU05989.1
NCU05990	NCU05990.1
NCU05991	NCU05991.1
NCU05992	NCU05992.1
NCU12125	NCU05993.1
NCU12126	NCU05993.1
NCU05994	NCU05994.1
NCU05995	NCU05995.1
NCU05996	NCU05996.1
NCU05998	NCU05998.1
NCU05999	NCU05999.1
NCU06000	NCU06000.1
NCU06001	NCU06001.1
NCU06003	NCU06003.1
NCU06005	NCU06005.1
NCU06006	NCU06006.1
NCU06007	NCU06007.1
NCU06008	NCU06008.1
NCU06009	NCU06009.1
NCU06010	NCU06010.1
NCU06011	NCU06011.1
NCU06012	NCU06012.1
NCU06013	NCU06013.1
NCU06017	NCU06017.1
NCU06018	NCU06018.1
NCU06019	NCU06019.1
NCU06020	NCU06020.1
NCU17227	NCU06020.1
NCU06021	NCU06021.1
NCU06022	NCU06022.1
NCU06023	NCU06023.1
NCU06024	NCU06024.1
NCU06025	NCU06025.1
NCU06026	NCU06026.1
NCU06027	NCU06027.1
NCU06028	NCU06028.1
NCU06029	NCU06029.1
NCU06030	NCU06030.1
NCU06031	NCU06031.1
NCU06032	NCU06032.1
NCU06033	NCU06033.1
NCU06034	NCU06034.1
NCU06035	NCU06035.1
NCU06037	NCU06037.1
NCU06038	NCU06038.1
NCU06039	NCU06039.1
NCU06040	NCU06040.1
NCU06041	NCU06041.1
NCU06042	NCU06042.1
NCU06043	NCU06043.1
NCU06045	NCU06045.1
NCU06046	NCU06046.1
NCU06047	NCU06047.1
NCU06048	NCU06048.1
NCU06049	NCU06049.1
NCU06050	NCU06050.1
NCU06051	NCU06051.1
NCU06052	NCU06052.1
NCU06054	NCU06054.1
NCU06055	NCU06055.1
NCU06056	NCU06056.1
NCU06057	NCU06057.1
NCU06058	NCU06058.1
NCU06059	NCU06059.1
NCU06060	NCU06060.1
NCU06061	NCU06061.1
NCU06062	NCU06062.1
NCU06063	NCU06063.1
NCU06064	NCU06064.1
NCU06065	NCU06065.1
NCU06066	NCU06066.1
NCU06067	NCU06067.1
NCU06068	NCU06068.1
NCU06069	NCU06069.1
NCU06070	NCU06070.1
NCU06071	NCU06071.1
NCU06072	NCU06072.1
NCU06073	NCU06073.1
NCU06074	NCU06074.1
NCU06075	NCU06075.1
NCU06076	NCU06076.1
NCU06077	NCU06077.1
NCU06078	NCU06078.1
NCU06079	NCU06079.1
NCU06080	NCU06080.1
NCU06081	NCU06081.1
NCU06082	NCU06082.1
NCU06083	NCU06083.1
NCU06084	NCU06084.1
NCU06085	NCU06085.1
NCU06086	NCU06086.1
NCU06088	NCU06088.1
NCU06089	NCU06089.1
NCU06090	NCU06090.1
NCU06091	NCU06091.1
NCU06094	NCU06094.1
NCU06095	NCU06095.1
NCU06096	NCU06096.1
NCU06098	NCU06098.1
NCU06099	NCU06099.1
NCU06101	NCU06101.1
NCU06102	NCU06102.1
NCU06103	NCU06103.1
NCU06104	NCU06104.1
NCU06105	NCU06105.1
NCU06106	NCU06106.1
NCU06107	NCU06107.1
NCU06108	NCU06108.1
NCU06109	NCU06109.1
NCU06110	NCU06110.1
NCU06111	NCU06111.1
NCU06112	NCU06112.1
NCU06113	NCU06113.1
NCU06114	NCU06114.1
NCU06116	NCU06116.1
NCU06117	NCU06117.1
NCU06118	NCU06118.1
NCU06119	NCU06119.1
NCU06120	NCU06120.1
NCU06121	NCU06121.1
NCU06122	NCU06122.1
NCU06123	NCU06123.1
NCU06124	NCU06124.1
NCU06125	NCU06125.1
NCU06126	NCU06126.1
NCU06127	NCU06127.1
NCU06128	NCU06128.1
NCU06129	NCU06129.1
NCU06130	NCU06130.1
NCU06131	NCU06131.1
NCU06132	NCU06132.1
NCU06133	NCU06133.1
NCU06134	NCU06134.1
NCU06135	NCU06135.1
NCU06136	NCU06136.1
NCU06137	NCU06137.1
NCU06138	NCU06138.1
NCU06139	NCU06139.1
NCU06140	NCU06140.1
NCU06141	NCU06141.1
NCU06142	NCU06142.1
NCU06143	NCU06143.1
NCU06144	NCU06144.1
NCU06145	NCU06145.1
NCU06146	NCU06146.1
NCU06147	NCU06147.1
NCU06148	NCU06148.1
NCU06149	NCU06149.1
NCU06150	NCU06150.1
NCU06152	NCU06152.1
NCU06153	NCU06153.1
NCU06154	NCU06154.1
NCU06155	NCU06155.1
NCU06156	NCU06156.1
NCU06157	NCU06157.1
NCU06159	NCU06159.1
NCU06160	NCU06160.1
NCU06161	NCU06161.1
NCU17202	NCU06162.1
NCU17203	NCU06162.1
NCU06163	NCU06163.1
NCU06164	NCU06164.1
NCU06165	NCU06165.1
NCU06166	NCU06166.1
NCU06167	NCU06167.1
NCU06168	NCU06168.1
NCU06169	NCU06169.1
NCU06170	NCU06170.1
NCU06171	NCU06171.1
NCU06173	NCU06173.1
NCU06174	NCU06174.1
NCU06175	NCU06175.1
NCU06176	NCU06176.1
NCU06177	NCU06177.1
NCU06179	NCU06179.1
NCU06180	NCU06180.1
NCU06181	NCU06181.1
NCU06182	NCU06182.1
NCU06183	NCU06183.1
NCU06185	NCU06185.1
NCU06186	NCU06186.1
NCU06187	NCU06187.1
NCU06189	NCU06189.1
NCU06190	NCU06190.1
NCU06191	NCU06191.1
NCU06192	NCU06192.1
NCU06193	NCU06193.1
NCU06194	NCU06194.1
NCU06196	NCU06196.1
NCU06197	NCU06197.1
NCU06198	NCU06198.1
NCU06199	NCU06199.1
NCU06200	NCU06200.1
NCU06201	NCU06201.1
NCU06202	NCU06202.1
NCU06203	NCU06203.1
NCU06204	NCU06204.1
NCU06205	NCU06205.1
NCU06206	NCU06206.1
NCU06207	NCU06207.1
NCU06209	NCU06209.1
NCU06210	NCU06210.1
NCU06211	NCU06211.1
NCU06212	NCU06212.1
