geneid	geneidv4
NCU08517	NCU08517.4
NCU16588	NCU11986.4
NCU01793	NCU01793.4
NCU10404	NCU10404.4
NCU08727	NCU08727.4
NCU04091	NCU04091.4
NCU05485	NCU05485.4
NCU04024	NCU04024.4
NCU07135	NCU07135.4
NCU05999	NCU05999.4
NCU05579	NCU05579.4
NCU03909	NCU03909.4
NCU07088	NCU07088.4
NCU07138	NCU07138.4
NCU06010	NCU06010.4
NCU04787	NCU04787.4
NCU04052	NCU04052.4
NCU05541	NCU05541.4
NCU03891	NCU03891.4
NCU05517	NCU05517.4
NCU03880	NCU03880.4
NCU05620	NCU05620.4
NCU03988	NCU03988.4
NCU04750	NCU04750.4
NCU05012	NCU05012.4
NCU05513	NCU05513.4
NCU05644	NCU05644.4
NCU05520	NCU05520.4
NCU05064	NCU05064.4
NCU04088	NCU04088.4
NCU05619	NCU05619.4
NCU17057	NCU12098.4
NCU03948	NCU03948.4
NCU17105	NCU12144.4
NCU07940	NCU07940.4
NCU07926	NCU07926.4
NCU06290	NCU06290.4
NCU04334	NCU04334.4
NCU06992	NCU06992.4
NCU06957	NCU06957.4
NCU06539	NCU06539.4
NCU04426	NCU04426.4
NCU04337	NCU04337.4
NCU04360	NCU04360.4
NCU06318	NCU06318.4
NCU06586	NCU06586.4
NCU06399	NCU06399.4
NCU07655	NCU07655.4
NCU06344	NCU06344.4
NCU06566	NCU06566.4
NCU04407	NCU04407.4
NCU07952	NCU07952.4
NCU04881	NCU04881.4
NCU05257	NCU05257.4
NCU06585	NCU06585.4
NCU07678	NCU07678.4
NCU08644	NCU08644.4
NCU05315	NCU05315.4
NCU10500	NCU11764.4
NCU06369	NCU06369.4
NCU06351	NCU06351.4
NCU07921	NCU07921.4
NCU04368	NCU04368.4
NCU06513	NCU06513.4
NCU09740	NCU09740.4
NCU06563	NCU06563.4
NCU06397	NCU06397.4
NCU08313	NCU08313.4
NCU06296	NCU06296.4
NCU07906	NCU07906.4
NCU07340	NCU07340.4
NCU08282	NCU08282.4
NCU16757	NCU11724.4
NCU07305	NCU07305.4
NCU05288	NCU05288.4
NCU06558	NCU06558.4
NCU07929	NCU07929.4
NCU05267	NCU05267.4
NCU04479	NCU04479.4
NCU07707	NCU07707.4
NCU07928	NCU07928.4
NCU05170	NCU05170.4
NCU05252	NCU05252.4
NCU07008	NCU07008.4
NCU07911	NCU07911.4
NCU08314	NCU08314.4
NCU07730	NCU07730.4
NCU04430	NCU04430.4
NCU08026	NCU08026.4
NCU03833	NCU03833.4
NCU01021	NCU01021.4
NCU01327	NCU01327.4
NCU07779	NCU07779.4
NCU03583	NCU03583.4
NCU07774	NCU07774.4
NCU01393	NCU01393.4
NCU04158	NCU04158.4
NCU09683	NCU09683.4
NCU07754	NCU07754.4
NCU07246	NCU07246.4
NCU03803	NCU03803.4
NCU07775	NCU07775.4
NCU03808	NCU03808.4
NCU08955	NCU08955.4
NCU06710	NCU06710.4
NCU08943	NCU08943.4
NCU03754	NCU03754.4
NCU01318	NCU01318.4
NCU07742	NCU07742.4
NCU08929	NCU08929.4
NCU10467	NCU10467.4
NCU01069	NCU01069.4
NCU01236	NCU01236.4
NCU01322	NCU01322.4
NCU06675	NCU06675.4
NCU04325	NCU04325.4
NCU01409	NCU01409.4
NCU01212	NCU01212.4
NCU01240	NCU01240.4
NCU06656	NCU06656.4
NCU01319	NCU01319.4
NCU03774	NCU03774.4
NCU03732	NCU03732.4
NCU01004	NCU11273.4
NCU08860	NCU08860.4
NCU04569	NCU04569.4
NCU09532	NCU09532.4
NCU01305	NCU01305.4
NCU01317	NCU01317.4
NCU09543	NCU09543.4
NCU01389	NCU01389.4
NCU01476	NCU01476.4
NCU04198	NCU04198.4
NCU08870	NCU08870.4
NCU01306	NCU01306.4
NCU03628	NCU03628.4
NCU09540	NCU09540.4
NCU03820	NCU11635.4
NCU01160	NCU01160.4
NCU06661	NCU06661.4
NCU06648	NCU06648.4
NCU01256	NCU01256.4
NCU01007	NCU01007.4
NCU01470	NCU01470.4
NCU04672	NCU04672.4
NCU01379	NCU01379.4
NCU09547	NCU09547.4
NCU07242	NCU07242.4
NCU04306	NCU04306.4
NCU08934	NCU08934.4
NCU04313	NCU04313.4
NCU01157	NCU01157.4
NCU01112	NCU01112.4
NCU08935	NCU08935.4
NCU01059	NCU01059.4
NCU01255	NCU01255.4
NCU04189	NCU04189.4
NCU08945	NCU08945.4
NCU06697	NCU06697.4
NCU01124	NCU01124.4
NCU04133	NCU04133.4
NCU01122	NCU01122.4
NCU01416	NCU01416.4
NCU03824	NCU03824.4
NCU17053	NCU11697.4
NCU04673	NCU04673.4
NCU04199	NCU04199.4
NCU03778	NCU03778.4
NCU03739	NCU03739.4
NCU03740	NCU03740.4
NCU01377	NCU01377.4
NCU00457	NCU11884.4
NCU00395	NCU00395.4
NCU00072	NCU00072.4
NCU00240	NCU00240.4
NCU07888	NCU07888.4
NCU07872	NCU07872.4
NCU00060	NCU00060.4
NCU08984	NCU08984.4
NCU00336	NCU00336.4
NCU07881	NCU07881.4
NCU00023	NCU00023.4
NCU08537	NCU08537.4
NCU00211	NCU00211.4
NCU00095	NCU00095.4
NCU09500	NCU10926.4
NCU16673	NCU11874.4
NCU16698	NCU11890.4
NCU00476	NCU00476.4
NCU06417	NCU06417.4
NCU08525	NCU08525.4
NCU09151	NCU09151.4
NCU07553	NCU07553.4
NCU00213	NCU00213.4
NCU07859	NCU07859.4
NCU08551	NCU08551.4
NCU06412	NCU06412.4
NCU11288	NCU11288.4
NCU00262	NCU00262.4
NCU08977	NCU08977.4
NCU00104	NCU00104.4
NCU08791	NCU08791.4
NCU00078	NCU00078.4
NCU00035	NCU00035.4
NCU09165	NCU09165.4
NCU06470	NCU06470.4
NCU00388	NCU00388.4
NCU09002	NCU09002.4
NCU00226	NCU00226.4
NCU06226	NCU06226.4
NCU00290	NCU00290.4
NCU08771	NCU08771.4
NCU08783	NCU08783.4
NCU05714	NCU05714.4
NCU06448	NCU06448.4
NCU00260	NCU11179.4
NCU07831	NCU07831.4
NCU08978	NCU08978.4
NCU00442	NCU00442.4
NCU11289	NCU11289.4
NCU00349	NCU00349.4
NCU06441	NCU06441.4
NCU07567	NCU07567.4
NCU08795	NCU08795.4
NCU06473	NCU06473.4
NCU02407	NCU02407.4
NCU05878	NCU05878.4
NCU09427	NCU09427.4
NCU02297	NCU02297.4
NCU02299	NCU02299.4
NCU05891	NCU05891.4
NCU08146	NCU08146.4
NCU06928	NCU06928.4
NCU06119	NCU06119.4
NCU05805	NCU05805.4
NCU02358	NCU02358.4
NCU08163	NCU08163.4
NCU06079	NCU06079.4
NCU11253	NCU12023.4
NCU06050	NCU06050.4
NCU17205	NCU12051.4
NCU06910	NCU06910.4
NCU06034	NCU06034.4
NCU09723	NCU09723.4
NCU05771	NCU05771.4
NCU05829	NCU05829.4
NCU05756	NCU05756.4
NCU02360	NCU02360.4
NCU09439	NCU09439.4
NCU05786	NCU05786.4
NCU05870	NCU05870.4
NCU06867	NCU06867.4
NCU02405	NCU02405.4
NCU05844	NCU05844.4
NCU06111	NCU06111.4
NCU02227	NCU02227.4
NCU08130	NCU08130.4
NCU17260	NCU12020.4
NCU06926	NCU06926.4
NCU02289	NCU02289.4
NCU11308	NCU11308.4
NCU05843	NCU05843.4
NCU02455	NCU02455.4
NCU12034	NCU12069.4
NCU10080	NCU10080.4
NCU06149	NCU06149.4
NCU09456	NCU09456.4
NCU05777	NCU05777.4
NCU09035	NCU09035.4
NCU06083	NCU06083.4
NCU05901	NCU05901.4
NCU05782	NCU05782.4
NCU06939	NCU06939.4
NCU06105	NCU11302.4
NCU02204	NCU02204.4
NCU06915	NCU06915.4
NCU05850	NCU05850.4
NCU09406	NCU09406.4
NCU09297	NCU09297.4
NCU06104	NCU06104.4
NCU02190	NCU02190.4
NCU17257	NCU12022.4
NCU09290	NCU09290.4
NCU08157	NCU08157.4
NCU06868	NCU06868.4
NCU05809	NCU05809.4
NCU05795	NCU05795.4
NCU05837	NCU05837.4
NCU02256	NCU02256.4
NCU04539	NCU04539.4
NCU02416	NCU02416.4
NCU06146	NCU06146.4
NCU02224	NCU02224.4
NCU09702	NCU09702.4
NCU09450	NCU09450.4
NCU09708	NCU09708.4
NCU06145	NCU06145.4
NCU06110	NCU06110.4
NCU02334	NCU02334.4
NCU05832	NCU05832.4
NCU05869	NCU05869.4
NCU02151	NCU02151.4
NCU03057	NCU03057.4
NCU08631	NCU08631.4
NCU16372	NCU11487.4
NCU01902	NCU01902.4
NCU07459	NCU07459.4
NCU10497	NCU10497.4
NCU09090	NCU09090.4
NCU10029	NCU10029.4
NCU08351	NCU08351.4
NCU03093	NCU03093.4
NCU03171	NCU03171.4
NCU01980	NCU01980.4
NCU02629	NCU02629.4
NCU03226	NCU03226.4
NCU02879	NCU02879.4
NCU07385	NCU07385.4
NCU02520	NCU02520.4
NCU03053	NCU03053.4
NCU16438	NCU11538.4
NCU00566	NCU00566.4
NCU02739	NCU11229.4
NCU09903	NCU09903.4
NCU00926	NCU00926.4
NCU02785	NCU02785.4
NCU03214	NCU03214.4
NCU07495	NCU07495.4
NCU00654	NCU00654.4
NCU02855	NCU02855.4
NCU01916	NCU01916.4
NCU08057	NCU08057.4
NCU01949	NCU01949.4
NCU07452	NCU07452.4
NCU02119	NCU02119.4
NCU01886	NCU01886.4
NCU08095	NCU08095.4
NCU07394	NCU07394.4
NCU07420	NCU07420.4
NCU10030	NCU10030.4
NCU00766	NCU00766.4
NCU00768	NCU11537.4
NCU01992	NCU01992.4
NCU03280	NCU03280.4
NCU10282	NCU10282.4
NCU02028	NCU02028.4
NCU08092	NCU08092.4
NCU08632	NCU08632.4
NCU02658	NCU02658.4
NCU02553	NCU02553.4
NCU02614	NCU02614.4
NCU16468	NCU11572.4
NCU02683	NCU02683.4
NCU03250	NCU03250.4
NCU01997	NCU01997.4
NCU02163	NCU02163.4
NCU03303	NCU03303.4
NCU01929	NCU01929.4
NCU09308	NCU09308.4
NCU07497	NCU07497.4
NCU00838	NCU00838.4
NCU02884	NCU02884.4
NCU10933	NCU10933.4
NCU00602	NCU00602.4
NCU07409	NCU07409.4
NCU00736	NCU00736.4
NCU02661	NCU02661.4
NCU00818	NCU00818.4
NCU00658	NCU00658.4
NCU08630	NCU08630.4
NCU08063	NCU08063.4
NCU01968	NCU01968.4
NCU00798	NCU00798.4
NCU11246	NCU11246.4
NCU03018	NCU03018.4
NCU02105	NCU02105.4
NCU07393	NCU07393.4
NCU00812	NCU00812.4
NCU01865	NCU01865.4
NCU09883	NCU09883.4
NCU00657	NCU00657.4
NCU02677	NCU02677.4
NCU02943	NCU02943.4
NCU09068	NCU09068.4
NCU02945	NCU02945.4
NCU09237	NCU09237.4
NCU01539	NCU01539.4
NCU01771	NCU01771.4
NCU06842	NCU06842.4
NCU03347	NCU03347.4
NCU01629	NCU01629.4
NCU03561	NCU03561.4
NCU01571	NCU01571.4
NCU08497	NCU11976.4
NCU03563	NCU03563.4
NCU05347	NCU05347.4
NCU01734	NCU11957.4
NCU09468	NCU09468.4
NCU03436	NCU03436.4
NCU03417	NCU03417.4
NCU01776	NCU01776.4
NCU03571	NCU03571.4
NCU16557	NCU11951.4
NCU01601	NCU01601.4
NCU09616	NCU09616.4
NCU05423	NCU05423.4
NCU08743	NCU08743.4
NCU01524	NCU01524.4
NCU09495	NCU09495.4
NCU08736	NCU08736.4
NCU05341	NCU05341.4
NCU05360	NCU05360.4
NCU08707	NCU08707.4
NCU03523	NCU03523.4
NCU09492	NCU09492.4
NCU05452	NCU05452.4
NCU08700	NCU08700.4
NCU05426	NCU05426.4
NCU04736	NCU04736.4
NCU04784	NCU04784.4
NCU05117	NCU05117.4
NCU03915	NCU03915.4
NCU05594	NCU05594.4
NCU05960	NCU05960.4
NCU05641	NCU05641.4
NCU09785	NCU09785.4
NCU17101	NCU12140.4
NCU05500	NCU05500.4
NCU04069	NCU04069.4
NCU04742	NCU04742.4
NCU04080	NCU04080.4
NCU05133	NCU05133.4
NCU07070	NCU07070.4
NCU05559	NCU05559.4
NCU09870	NCU09870.4
NCU09800	NCU09800.4
NCU10314	NCU10314.4
NCU04042	NCU04042.4
NCU05066	NCU05066.4
NCU09778	NCU09778.4
NCU12087	NCU12124.4
NCU03888	NCU03888.4
NCU05041	NCU05041.4
NCU07112	NCU07112.4
NCU07057	NCU07057.4
NCU05973	NCU12166.4
NCU04782	NCU04782.4
NCU04007	NCU04007.4
NCU07901	NCU07901.4
NCU04505	NCU04505.4
NCU07672	NCU07672.4
NCU06958	NCU06958.4
NCU06561	NCU06561.4
NCU06622	NCU06622.4
NCU07727	NCU07727.4
NCU04936	NCU04936.4
NCU07289	NCU07289.4
NCU07721	NCU07721.4
NCU07702	NCU07702.4
NCU16746	NCU11716.4
NCU04350	NCU04350.4
NCU07953	NCU07953.4
NCU05270	NCU05270.4
NCU06974	NCU06974.4
NCU06968	NCU06968.4
NCU04463	NCU11296.4
NCU07257	NCU07257.4
NCU07687	NCU07687.4
NCU06336	NCU06336.4
NCU07999	NCU07999.4
NCU08302	NCU08302.4
NCU04516	NCU04516.4
NCU04487	NCU04487.4
NCU06522	NCU06522.4
NCU16901	NCU11820.4
NCU09637	NCU09637.4
NCU06987	NCU06987.4
NCU08323	NCU11744.4
NCU05278	NCU05278.4
NCU06632	NCU06632.4
NCU06524	NCU06524.4
NCU07663	NCU07663.4
NCU04429	NCU04429.4
NCU08694	NCU08694.4
NCU08044	NCU08044.4
NCU04887	NCU04887.4
NCU07337	NCU07337.4
NCU07974	NCU07974.4
NCU04406	NCU04406.4
NCU07936	NCU11379.4
NCU07280	NCU07280.4
NCU04452	NCU04452.4
NCU07948	NCU07948.4
NCU05224	NCU05224.4
NCU07900	NCU07900.4
NCU09660	NCU09660.4
NCU07965	NCU07965.4
NCU08667	NCU08667.4
NCU06969	NCU06969.4
NCU05276	NCU05276.4
NCU04960	NCU04960.4
NCU05280	NCU05280.4
NCU08677	NCU08677.4
NCU09527	NCU09527.4
NCU04161	NCU04161.4
NCU06654	NCU06654.4
NCU06645	NCU06645.4
NCU01188	NCU01188.4
NCU03623	NCU03623.4
NCU03759	NCU03759.4
NCU04300	NCU04300.4
NCU01170	NCU01170.4
NCU04190	NCU04190.4
NCU08930	NCU08930.4
NCU04110	NCU04110.4
NCU07748	NCU07748.4
NCU07200	NCU07200.4
NCU06722	NCU06722.4
NCU04138	NCU04138.4
NCU04663	NCU04663.4
NCU01118	NCU01118.4
NCU01146	NCU01146.4
NCU01166	NCU01166.4
NCU01425	NCU01425.4
NCU03626	NCU03626.4
NCU01141	NCU01141.4
NCU01105	NCU01105.4
NCU01284	NCU01284.4
NCU04260	NCU04260.4
NCU06724	NCU06724.4
NCU07167	NCU07167.4
NCU01088	NCU01088.4
NCU17024	NCU11672.4
NCU07761	NCU07761.4
NCU04187	NCU04187.4
NCU07762	NCU07762.4
NCU03783	NCU03783.4
NCU08891	NCU08891.4
NCU16911	NCU11595.4
NCU04611	NCU04611.4
NCU08859	NCU08859.4
NCU01101	NCU01101.4
NCU03610	NCU03610.4
NCU04310	NCU04310.4
NCU08956	NCU08956.4
NCU04274	NCU04274.4
NCU04305	NCU04305.4
NCU01419	NCU01419.4
NCU03811	NCU03811.4
NCU04577	NCU04577.4
NCU03814	NCU03814.4
NCU06649	NCU06649.4
NCU04193	NCU04193.4
NCU07245	NCU07245.4
NCU08926	NCU08926.4
NCU04205	NCU04205.4
NCU01348	NCU01348.4
NCU09696	NCU09696.4
NCU06655	NCU06655.4
NCU09848	NCU09848.4
NCU07247	NCU07247.4
NCU17017	NCU11666.4
NCU07239	NCU07239.4
NCU10184	NCU11612.4
NCU01347	NCU01347.4
NCU08901	NCU08901.4
NCU04615	NCU04615.4
NCU01006	NCU01006.4
NCU01005	NCU11272.4
NCU03735	NCU03735.4
NCU08960	NCU08960.4
NCU01445	NCU01445.4
NCU16952	NCU11623.4
NCU04155	NCU04155.4
NCU04152	NCU04152.4
NCU01107	NCU01107.4
NCU04173	NCU04173.4
NCU01149	NCU01149.4
NCU04175	NCU04175.4
NCU04649	NCU04649.4
NCU06171	NCU06171.4
NCU00278	NCU00278.4
NCU00218	NCU00218.4
NCU00352	NCU00352.4
NCU08553	NCU08553.4
NCU00291	NCU00291.4
NCU05694	NCU05694.4
NCU00111	NCU00111.4
NCU06233	NCU06233.4
NCU11367	NCU11367.4
NCU16680	NCU11878.4
NCU00019	NCU00019.4
NCU07574	NCU07574.4
NCU00122	NCU00122.4
NCU08556	NCU08556.4
NCU07560	NCU07560.4
NCU06451	NCU06451.4
NCU08787	NCU08787.4
NCU06490	NCU06490.4
NCU00075	NCU00075.4
NCU00188	NCU00188.4
NCU08216	NCU08216.4
NCU00005	NCU00005.4
NCU06279	NCU06279.4
NCU00116	NCU00116.4
NCU00321	NCU00321.4
NCU00423	NCU00423.4
NCU06506	NCU06506.4
NCU08762	NCU08762.4
NCU00397	NCU00397.4
NCU00149	NCU00149.4
NCU00210	NCU00210.4
NCU00106	NCU00106.4
NCU06481	NCU06481.4
NCU06245	NCU06245.4
NCU00332	NCU00332.4
NCU00008	NCU00008.4
NCU00306	NCU00306.4
NCU11311	NCU11311.4
NCU00454	NCU00454.4
NCU08191	NCU08191.4
NCU06198	NCU06198.4
NCU00469	NCU00469.4
NCU08761	NCU08761.4
NCU00167	NCU00167.4
NCU00024	NCU00024.4
NCU00022	NCU00022.4
NCU00097	NCU00097.4
NCU11353	NCU11353.4
NCU08752	NCU08752.4
NCU05664	NCU05664.4
NCU11176	NCU11176.4
NCU07578	NCU07578.4
NCU07542	NCU07542.4
NCU06461	NCU06461.4
NCU06042	NCU06042.4
NCU02213	NCU02213.4
NCU09409	NCU09409.4
NCU06941	NCU06941.4
NCU17251	NCU12028.4
NCU05775	NCU05775.4
NCU09287	NCU09287.4
NCU05817	NCU05817.4
NCU02320	NCU02320.4
NCU02188	NCU02188.4
NCU02356	NCU02356.4
NCU02380	NCU02380.4
NCU06862	NCU06862.4
NCU06935	NCU06935.4
NCU02348	NCU11255.4
NCU09056	NCU09056.4
NCU09436	NCU09436.4
NCU02424	NCU02424.4
NCU09425	NCU09425.4
NCU05888	NCU05888.4
NCU05822	NCU05822.4
NCU05835	NCU05835.4
NCU06890	NCU06890.4
NCU09458	NCU10945.4
NCU11381	NCU11381.4
NCU06020	NCU06020.4
NCU02287	NCU02287.4
NCU04555	NCU04555.4
NCU02353	NCU02353.4
NCU02366	NCU02366.4
NCU05861	NCU05861.4
NCU02274	NCU02274.4
NCU02396	NCU02396.4
NCU02335	NCU02335.4
NCU05755	NCU05755.4
NCU05766	NCU05766.4
NCU02242	NCU02242.4
NCU06070	NCU06070.4
NCU06084	NCU06084.4
NCU09449	NCU09449.4
NCU09419	NCU09419.4
NCU08188	NCU08188.4
NCU06099	NCU06099.4
NCU08131	NCU08131.4
NCU08185	NCU08185.4
NCU04544	NCU04544.4
NCU08158	NCU08158.4
NCU02368	NCU02368.4
NCU05807	NCU05807.4
NCU04542	NCU04542.4
NCU09699	NCU09699.4
NCU05789	NCU05789.4
NCU06166	NCU06166.4
NCU02325	NCU02325.4
NCU06882	NCU06882.4
NCU09034	NCU09034.4
NCU09049	NCU09049.4
NCU02302	NCU02302.4
NCU06908	NCU06908.4
NCU02208	NCU02208.4
NCU05841	NCU05841.4
NCU08162	NCU08162.4
NCU09993	NCU09993.4
NCU06940	NCU06940.4
NCU02220	NCU02220.4
NCU05797	NCU05797.4
NCU05826	NCU05826.4
NCU09027	NCU09027.4
NCU09562	NCU09562.4
NCU17227	NCU12044.4
NCU05828	NCU05828.4
NCU05839	NCU05839.4
NCU02374	NCU02374.4
NCU00985	NCU00985.4
NCU01897	NCU01897.4
NCU02802	NCU02802.4
NCU00709	NCU00709.4
NCU08338	NCU08338.4
NCU00680	NCU00680.4
NCU00694	NCU00694.4
NCU02147	NCU02147.4
NCU00563	NCU00563.4
NCU09217	NCU09217.4
NCU02546	NCU02546.4
NCU02926	NCU02926.4
NCU02811	NCU02811.4
NCU08098	NCU08098.4
NCU02042	NCU02042.4
NCU00880	NCU00880.4
NCU02812	NCU02812.4
NCU02001	NCU02001.4
NCU02577	NCU02577.4
NCU02582	NCU02582.4
NCU00905	NCU00905.4
NCU00937	NCU00937.4
NCU08616	NCU08616.4
NCU07386	NCU07386.4
NCU02910	NCU02910.4
NCU02499	NCU02499.4
NCU09100	NCU09100.4
NCU00869	NCU00869.4
NCU00580	NCU00580.4
NCU02130	NCU02130.4
NCU00691	NCU00691.4
NCU00939	NCU00939.4
NCU09372	NCU09372.4
NCU02728	NCU02728.4
NCU08373	NCU08373.4
NCU07489	NCU07489.4
NCU00828	NCU00828.4
NCU00572	NCU00572.4
NCU09912	NCU09912.4
NCU09887	NCU09887.4
NCU03117	NCU03117.4
NCU08369	NCU08369.4
NCU01919	NCU01919.4
NCU03191	NCU03191.4
NCU07474	NCU07474.4
NCU02671	NCU02671.4
NCU08062	NCU08062.4
NCU03095	NCU03095.4
NCU01991	NCU01991.4
NCU00678	NCU11190.4
NCU01922	NCU01922.4
NCU07432	NCU07432.4
NCU02916	NCU02916.4
NCU02500	NCU02500.4
NCU00863	NCU00863.4
NCU02545	NCU02545.4
NCU01911	NCU01911.4
NCU01948	NCU01948.4
NCU02703	NCU02703.4
NCU00681	NCU00681.4
NCU00956	NCU00956.4
NCU02514	NCU02514.4
NCU02626	NCU02626.4
NCU09073	NCU09073.4
NCU00557	NCU00557.4
NCU02070	NCU02070.4
NCU07363	NCU07363.4
NCU08606	NCU08606.4
NCU03037	NCU03037.4
NCU02125	NCU02125.4
NCU03103	NCU03103.4
NCU01928	NCU01928.4
NCU00744	NCU00744.4
NCU02885	NCU02885.4
NCU02027	NCU02027.4
NCU02983	NCU02983.4
NCU01855	NCU01855.4
NCU08642	NCU08642.4
NCU03257	NCU03257.4
NCU03016	NCU03016.4
NCU00782	NCU00782.4
NCU02901	NCU02901.4
NCU02725	NCU02725.4
NCU02975	NCU02975.4
NCU09076	NCU09076.4
NCU03194	NCU03194.4
NCU09227	NCU09227.4
NCU00605	NCU00605.4
NCU02741	NCU02741.4
NCU02720	NCU02720.4
NCU08385	NCU08385.4
NCU16455	NCU11559.4
NCU08477	NCU08477.4
NCU08478	NCU08478.4
NCU05383	NCU05383.4
NCU11427	NCU11427.4
NCU01764	NCU01764.4
NCU01759	NCU01759.4
NCU01780	NCU01780.4
NCU08712	NCU08712.4
NCU05401	NCU11936.4
NCU06745	NCU06745.4
NCU09337	NCU09337.4
NCU08407	NCU10368.4
NCU01520	NCU01520.4
NCU06740	NCU06740.4
NCU01623	NCU01623.4
NCU06839	NCU06839.4
NCU03336	NCU03336.4
NCU03578	NCU03578.4
NCU11088	NCU11088.4
NCU09336	NCU09336.4
NCU01631	NCU01631.4
NCU05385	NCU05385.4
NCU09488	NCU09488.4
NCU01648	NCU01648.4
NCU09758	NCU09758.4
NCU03544	NCU03544.4
NCU08500	NCU08500.4
NCU16587	NCU11985.4
NCU09355	NCU09355.4
NCU06751	NCU06751.4
NCU06824	NCU06824.4
NCU01786	NCU01786.4
NCU06739	NCU06739.4
NCU09613	NCU09613.4
NCU06856	NCU06856.4
NCU03501	NCU03501.4
NCU10381	NCU10381.4
NCU05005	NCU05005.4
NCU04063	NCU04063.4
NCU05915	NCU05915.4
NCU03991	NCU11266.4
NCU03998	NCU03998.4
NCU07065	NCU07065.4
NCU05145	NCU05145.4
NCU07071	NCU07071.4
NCU05571	NCU05571.4
NCU07080	NCU07080.4
NCU17060	NCU12107.4
NCU04805	NCU04805.4
NCU04081	NCU04081.4
NCU03890	NCU03890.4
NCU03883	NCU03883.4
NCU05051	NCU05051.4
NCU17066	NCU12116.4
NCU03938	NCU03938.4
NCU03898	NCU03898.4
NCU05967	NCU05967.4
NCU03972	NCU03972.4
NCU09783	NCU09783.4
NCU05079	NCU05079.4
NCU05511	NCU05511.4
NCU04753	NCU04753.4
NCU03961	NCU03961.4
NCU09791	NCU09791.4
NCU05957	NCU05957.4
NCU03992	NCU03992.4
NCU05148	NCU05148.4
NCU05648	NCU05648.4
NCU04765	NCU04765.4
NCU04071	NCU04071.4
NCU03862	NCU03862.4
NCU05302	NCU05302.4
NCU08303	NCU08303.4
NCU07959	NCU07959.4
NCU06994	NCU06994.4
NCU07956	NCU07956.4
NCU08036	NCU08036.4
NCU05317	NCU05317.4
NCU08004	NCU08004.4
NCU07298	NCU07298.4
NCU07299	NCU07299.4
NCU10273	NCU10273.4
NCU07717	NCU07717.4
NCU05222	NCU05222.4
NCU08299	NCU08299.4
NCU04378	NCU04378.4
NCU10040	NCU10040.4
NCU06532	NCU06532.4
NCU07660	NCU07660.4
NCU07994	NCU07994.4
NCU05299	NCU05299.4
NCU08687	NCU08687.4
NCU16806	NCU11761.4
NCU07910	NCU07910.4
NCU04923	NCU04923.4
NCU08045	NCU08045.4
NCU06616	NCU06616.4
NCU07282	NCU07282.4
NCU07922	NCU07922.4
NCU06626	NCU06626.4
NCU07735	NCU07735.4
NCU06307	NCU06307.4
NCU09923	NCU09923.4
NCU04453	NCU04453.4
NCU04494	NCU04494.4
NCU05264	NCU05264.4
NCU05303	NCU05303.4
NCU06577	NCU06577.4
NCU05261	NCU05261.4
NCU07265	NCU07265.4
NCU07941	NCU07941.4
NCU06540	NCU06540.4
NCU09922	NCU09922.4
NCU06390	NCU06390.4
NCU07991	NCU07991.4
NCU09739	NCU09739.4
NCU06542	NCU06542.4
NCU08330	NCU08330.4
NCU08295	NCU08295.4
NCU07024	NCU07024.4
NCU16803	NCU11759.4
NCU07728	NCU07728.4
NCU05231	NCU05231.4
NCU04509	NCU04509.4
NCU06960	NCU06960.4
NCU04359	NCU04359.4
NCU04238	NCU04238.4
NCU01361	NCU01361.4
NCU03645	NCU03645.4
NCU01052	NCU01052.4
NCU01218	NCU01218.4
NCU01190	NCU01190.4
NCU04589	NCU04589.4
NCU09847	NCU09847.4
NCU09694	NCU09694.4
NCU08895	NCU08895.4
NCU06684	NCU06684.4
NCU08869	NCU08869.4
NCU06644	NCU06644.4
NCU01205	NCU01205.4
NCU09534	NCU09534.4
NCU01443	NCU01443.4
NCU04230	NCU04230.4
NCU01103	NCU01103.4
NCU04269	NCU04269.4
NCU04276	NCU04276.4
NCU01422	NCU01422.4
NCU03763	NCU03763.4
NCU01249	NCU01249.4
NCU06653	NCU06653.4
NCU04109	NCU04109.4
NCU04601	NCU04601.4
NCU03691	NCU03691.4
NCU01085	NCU01085.4
NCU09842	NCU11685.4
NCU04185	NCU04185.4
NCU08897	NCU08897.4
NCU01214	NCU01214.4
NCU06663	NCU06663.4
NCU09843	NCU09843.4
NCU06700	NCU06700.4
NCU07791	NCU07791.4
NCU10237	NCU11658.4
NCU04165	NCU04165.4
NCU08920	NCU08920.4
NCU04647	NCU04647.4
NCU07158	NCU07158.4
NCU01340	NCU01340.4
NCU04130	NCU04130.4
NCU03765	NCU03765.4
NCU04156	NCU04156.4
NCU04307	NCU04307.4
NCU03786	NCU03786.4
NCU03780	NCU03780.4
NCU03696	NCU03696.4
NCU07794	NCU07794.4
NCU01178	NCU01178.4
NCU01331	NCU01331.4
NCU01115	NCU01115.4
NCU09545	NCU09545.4
NCU06719	NCU06719.4
NCU07738	NCU07738.4
NCU03792	NCU03792.4
NCU01186	NCU01186.4
NCU04180	NCU04180.4
NCU01299	NCU11650.4
NCU01320	NCU01320.4
NCU00335	NCU00335.4
NCU00436	NCU00436.4
NCU00247	NCU00247.4
NCU00051	NCU00051.4
NCU05691	NCU05691.4
NCU16682	NCU11880.4
NCU06248	NCU06248.4
NCU07854	NCU07854.4
NCU06493	NCU06493.4
NCU00244	NCU00244.4
NCU06270	NCU06270.4
NCU00490	NCU00490.4
