geneid	pubmedid	annotationmethod	annotationsource
NCU07829	23589521	Manual	Broad_CAP
NCU07829	23733042	Manual	Broad_CAP
NCU07829	24037267	Manual	Broad_CAP
NCU07830	10361038	Manual	Broad_CAP
NCU07830	10743568	Manual	Broad_CAP
NCU07830	20018766	Manual	Broad_CAP
NCU07830	8600464	Manual	Broad_CAP
NCU07830	16287898	Manual	Broad_CAP
NCU07830	1836561	Manual	Broad_CAP
NCU07830	19696111	Manual	Broad_CAP
NCU07830	1977135	Manual	Broad_CAP
NCU07830	22152473	Manual	Broad_CAP
NCU07830	23417067	Manual	Broad_CAP
NCU07830	23589521	Manual	Broad_CAP
NCU07830	23733042	Manual	Broad_CAP
NCU07830	24037267	Manual	Broad_CAP
NCU07830	9003305	Manual	Broad_CAP
NCU07831	15007097	Manual	Broad_CAP
NCU07831	19696111	Manual	Broad_CAP
NCU07831	22152473	Manual	Broad_CAP
NCU07831	23125351	Manual	Broad_CAP
NCU07832	22001287	Manual	Broad_CAP
NCU07834	20675579	Manual	Broad_CAP
NCU07836	15522735	Manual	Broad_CAP
NCU07836	20675579	Manual	Broad_CAP
NCU07836	23935467	Manual	Broad_CAP
NCU07837	15007097	Manual	Broad_CAP
NCU07837	20675579	Manual	Broad_CAP
NCU07839	20018766	Manual	Broad_CAP
NCU07839	19696111	Manual	Broad_CAP
NCU07839	22152473	Manual	Broad_CAP
NCU07839	23589521	Manual	Broad_CAP
NCU07839	24037267	Manual	Broad_CAP
NCU07842	19543374	Manual	Broad_CAP
NCU07842	21920312	Manual	Broad_CAP
NCU07842	22462823	Manual	Broad_CAP
NCU07842	24037267	Manual	Broad_CAP
NCU07843	22469835	Manual	Broad_CAP
NCU07846	22152473	Manual	Broad_CAP
NCU07849	7565596	Manual	Broad_CAP
NCU07849	8662211	Manual	Broad_CAP
NCU07849	13631181	Manual	Broad_CAP
NCU07849	23935467	Manual	Broad_CAP
NCU07850	19696111	Manual	Broad_CAP
NCU07850	22152473	Manual	Broad_CAP
NCU07850	24037267	Manual	Broad_CAP
NCU07851	22469835	Manual	Broad_CAP
NCU07852	16451194	Manual	Broad_CAP
NCU07853	126363	Manual	Broad_CAP
NCU07853	15378267	Manual	Broad_CAP
NCU07853	160493	Manual	Broad_CAP
NCU07853	19520721	Manual	Broad_CAP
NCU07853	20018766	Manual	Broad_CAP
NCU07853	6446884	Manual	Broad_CAP
NCU07853	19696111	Manual	Broad_CAP
NCU07853	21081763	Manual	Broad_CAP
NCU07853	22152473	Manual	Broad_CAP
NCU07853	22462823	Manual	Broad_CAP
NCU07853	24037267	Manual	Broad_CAP
NCU07854	19520721	Manual	Broad_CAP
NCU07854	19696111	Manual	Broad_CAP
NCU07855	20885793	Manual	Broad_CAP
NCU07856	22462823	Manual	Broad_CAP
NCU07857	16287898	Manual	Broad_CAP
NCU07857	19696111	Manual	Broad_CAP
NCU07857	22462823	Manual	Broad_CAP
NCU07857	23589521	Manual	Broad_CAP
NCU07857	23733042	Manual	Broad_CAP
NCU07857	24037267	Manual	Broad_CAP
NCU07857.4	20018766	Manual	Broad_CAP
NCU07859	18676954	Manual	Broad_CAP
NCU07859	19696111	Manual	Broad_CAP
NCU07859	20716356	Manual	Broad_CAP
NCU07859	22152473	Manual	Broad_CAP
NCU07859	23589521	Manual	Broad_CAP
NCU07859	23733042	Manual	Broad_CAP
NCU07861	22590528	Manual	Broad_CAP
NCU07862	22955885	Manual	Broad_CAP
NCU07863	19696111	Manual	Broad_CAP
NCU07863	22469835	Manual	Broad_CAP
NCU07863	22813893	Manual	Broad_CAP
NCU07864	19520721	Manual	Broad_CAP
NCU07865	22469835	Manual	Broad_CAP
NCU07867	19696111	Manual	Broad_CAP
NCU07868	20018766	Manual	Broad_CAP
NCU07868	15007097	Manual	Broad_CAP
NCU07868	19696111	Manual	Broad_CAP
NCU07868	23589521	Manual	Broad_CAP
NCU07868	24037267	Manual	Broad_CAP
NCU07869	20675579	Manual	Broad_CAP
NCU07871	19696111	Manual	Broad_CAP
NCU07871	22469835	Manual	Broad_CAP
NCU07872	18676954	Manual	Broad_CAP
NCU07872	19520721	Manual	Broad_CAP
NCU07872	19696111	Manual	Broad_CAP
NCU07872	22469835	Manual	Broad_CAP
NCU07874	19696111	Manual	Broad_CAP
NCU07876	20018766	Manual	Broad_CAP
NCU07879	19520721	Manual	Broad_CAP
NCU07879	20034585	Manual	Broad_CAP
NCU07879	20728240	Manual	Broad_CAP
NCU07879	22152473	Manual	Broad_CAP
NCU07880	21965514	Manual	Broad_CAP
NCU07881	19696111	Manual	Broad_CAP
NCU07881	22469835	Manual	Broad_CAP
NCU07881	23173086	Manual	Broad_CAP
NCU07883	19696111	Manual	Broad_CAP
NCU07883	22345350	Manual	Broad_CAP
NCU07883	22462823	Manual	Broad_CAP
NCU07884	23733042	Manual	Broad_CAP
NCU07885	23319591	Manual	Broad_CAP
NCU07886	19696111	Manual	Broad_CAP
NCU07887	16287898	Manual	Broad_CAP
NCU07887	19696111	Manual	Broad_CAP
NCU07887	23589521	Manual	Broad_CAP
NCU07888	19520721	Manual	Broad_CAP
NCU07888	21695121	Manual	Broad_CAP
NCU07888	22345350	Manual	Broad_CAP
NCU07889	22001287	Manual	Broad_CAP
NCU07891	19696111	Manual	Broad_CAP
NCU07891	20675579	Manual	Broad_CAP
NCU07893	19520721	Manual	Broad_CAP
NCU07894	19520721	Manual	Broad_CAP
NCU07894	22345350	Manual	Broad_CAP
NCU07894	22462823	Manual	Broad_CAP
NCU07894	23733042	Manual	Broad_CAP
NCU07895	20018766	Manual	Broad_CAP
NCU07895	22001287	Manual	Broad_CAP
NCU07895	22152473	Manual	Broad_CAP
NCU07895	22462823	Manual	Broad_CAP
NCU07897	22474347	Manual	Broad_CAP
NCU07897	22532664	Manual	Broad_CAP
NCU07897	23766336	Manual	Broad_CAP
NCU07898	20018766	Manual	Broad_CAP
NCU07898	21980519	Manual	Broad_CAP
NCU07898	22345350	Manual	Broad_CAP
NCU07898	22462823	Manual	Broad_CAP
NCU07898	22474347	Manual	Broad_CAP
NCU07898	22532664	Manual	Broad_CAP
NCU07898	22578542	Manual	Broad_CAP
NCU07898	23766336	Manual	Broad_CAP
NCU07899	22590528	Manual	Broad_CAP
NCU07900	22462823	Manual	Broad_CAP
NCU07905	20018766	Manual	Broad_CAP
NCU07905	19696111	Manual	Broad_CAP
NCU07907	19696111	Manual	Broad_CAP
NCU07909	23733042	Manual	Broad_CAP
NCU07910	22001287	Manual	Broad_CAP
NCU07911	22152473	Manual	Broad_CAP
NCU07911	22462823	Manual	Broad_CAP
NCU07912	23125351	Manual	Broad_CAP
NCU07914	12180913	Manual	Broad_CAP
NCU07914	1385737	Manual	Broad_CAP
NCU07914	15007097	Manual	Broad_CAP
NCU07914	20018766	Manual	Broad_CAP
NCU07914	16287898	Manual	Broad_CAP
NCU07914	19696111	Manual	Broad_CAP
NCU07914	20876563	Manual	Broad_CAP
NCU07914	22445960	Manual	Broad_CAP
NCU07914	22462823	Manual	Broad_CAP
NCU07914	23417067	Manual	Broad_CAP
NCU07914	23589521	Manual	Broad_CAP
NCU07914	24037267	Manual	Broad_CAP
NCU07915	19696111	Manual	Broad_CAP
NCU07915	23589521	Manual	Broad_CAP
NCU07916	20675579	Manual	Broad_CAP
NCU07917	22209968	Manual	Broad_CAP
NCU07917	22469835	Manual	Broad_CAP
NCU07919	19696111	Manual	Broad_CAP
NCU07920	19696111	Manual	Broad_CAP
NCU07921	22469835	Manual	Broad_CAP
NCU07921	22626843	Manual	Broad_CAP
NCU07922	20018766	Manual	Broad_CAP
NCU07922	15007097	Manual	Broad_CAP
NCU07922	19696111	Manual	Broad_CAP
NCU07922	23589521	Manual	Broad_CAP
NCU07922	24037267	Manual	Broad_CAP
NCU07922	23125351	Manual	Broad_CAP
NCU07922	23417067	Manual	Broad_CAP
NCU07923	20876563	Manual	Broad_CAP
NCU07923	21081763	Manual	Broad_CAP
NCU07923	22152473	Manual	Broad_CAP
NCU07923	22590528	Manual	Broad_CAP
NCU07926	17449655	Manual	Broad_CAP
NCU07926	23935467	Manual	Broad_CAP
NCU07928	22590528	Manual	Broad_CAP
NCU07929	20018766	Manual	Broad_CAP
NCU07929	15007097	Manual	Broad_CAP
NCU07929	19696111	Manual	Broad_CAP
NCU07929	24037267	Manual	Broad_CAP
NCU07930	19230635	Manual	Broad_CAP
NCU07930	20018766	Manual	Broad_CAP
NCU07930	15522735	Manual	Broad_CAP
NCU07930	19696111	Manual	Broad_CAP
NCU07930	22152473	Manual	Broad_CAP
NCU07930	22462823	Manual	Broad_CAP
NCU07930	23125351	Manual	Broad_CAP
NCU07930	23589521	Manual	Broad_CAP
NCU07930	23935467	Manual	Broad_CAP
NCU07931	22469835	Manual	Broad_CAP
NCU07931	23125351	Manual	Broad_CAP
NCU07933	22152473	Manual	Broad_CAP
NCU07934	22469835	Manual	Broad_CAP
NCU07936	22001287	Manual	Broad_CAP
NCU07937	23935467	Manual	Broad_CAP
NCU07938	19696111	Manual	Broad_CAP
NCU07938	22152473	Manual	Broad_CAP
NCU07938	22469835	Manual	Broad_CAP
NCU07938	23589521	Manual	Broad_CAP
NCU07939	22001287	Manual	Broad_CAP
NCU07941	19520721	Manual	Broad_CAP
NCU07941	20018766	Manual	Broad_CAP
NCU07941	19696111	Manual	Broad_CAP
NCU07941	22345350	Manual	Broad_CAP
NCU07941	23935467	Manual	Broad_CAP
NCU07942	22469835	Manual	Broad_CAP
NCU07945	15007097	Manual	Broad_CAP
NCU07945	16801547	Manual	Broad_CAP
NCU07947	19520721	Manual	Broad_CAP
NCU07947	19696111	Manual	Broad_CAP
NCU07947	22001288	Manual	Broad_CAP
NCU07947	22462823	Manual	Broad_CAP
NCU07947	24037267	Manual	Broad_CAP
NCU07951	20728240	Manual	Broad_CAP
NCU07952	19696111	Manual	Broad_CAP
NCU07952	23589521	Manual	Broad_CAP
NCU07953	10860541	Manual	Broad_CAP
NCU07953	12781676	Manual	Broad_CAP
NCU07953	15466423	Manual	Broad_CAP
NCU07953	17237510	Manual	Broad_CAP
NCU07953	19239619	Manual	Broad_CAP
NCU07953	2524649	Manual	Broad_CAP
NCU07953	3032673	Manual	Broad_CAP
NCU07953	6100957	Manual	Broad_CAP
NCU07953	8770590	Manual	Broad_CAP
NCU07953	16287898	Manual	Broad_CAP
NCU07953	21946565	Manual	Broad_CAP
NCU07953	22001288	Manual	Broad_CAP
NCU07953	22345350	Manual	Broad_CAP
NCU07953	23173086	Manual	Broad_CAP
NCU07953	24037267	Manual	Broad_CAP
NCU07954	22469835	Manual	Broad_CAP
NCU07956	19520721	Manual	Broad_CAP
NCU07956	22152473	Manual	Broad_CAP
NCU07958	18676954	Manual	Broad_CAP
NCU07959	20018766	Manual	Broad_CAP
NCU07959	19696111	Manual	Broad_CAP
NCU07959	22462823	Manual	Broad_CAP
NCU07959	24037267	Manual	Broad_CAP
NCU07960	22469835	Manual	Broad_CAP
NCU07960	23125351	Manual	Broad_CAP
NCU07962	19696111	Manual	Broad_CAP
NCU07962	22462823	Manual	Broad_CAP
NCU07962	22626843	Manual	Broad_CAP
NCU07962	23125351	Manual	Broad_CAP
NCU07962	24037267	Manual	Broad_CAP
NCU07963	23125351	Manual	Broad_CAP
NCU07964	23733042	Manual	Broad_CAP
NCU07965	20018766	Manual	Broad_CAP
NCU07965	19696111	Manual	Broad_CAP
NCU07965	22001287	Manual	Broad_CAP
NCU07965	22345350	Manual	Broad_CAP
NCU07965	23125351	Manual	Broad_CAP
NCU07965	24037267	Manual	Broad_CAP
NCU07966	20034585	Manual	Broad_CAP
NCU07966	21728141	Manual	Broad_CAP
NCU07966	23733042	Manual	Broad_CAP
NCU07972	19696111	Manual	Broad_CAP
NCU07972	22152473	Manual	Broad_CAP
NCU07974	22152473	Manual	Broad_CAP
NCU07974	22469835	Manual	Broad_CAP
NCU07974	22961396	Manual	Broad_CAP
NCU07974	23733042	Manual	Broad_CAP
NCU07974	24037267	Manual	Broad_CAP
NCU07975	22152473	Manual	Broad_CAP
NCU07975	22445960	Manual	Broad_CAP
NCU07976	23125351	Manual	Broad_CAP
NCU07978	23766336	Manual	Broad_CAP
NCU07979	22474347	Manual	Broad_CAP
NCU07979	22532664	Manual	Broad_CAP
NCU07982	16287898	Manual	Broad_CAP
NCU07982	19696111	Manual	Broad_CAP
NCU07982	23589521	Manual	Broad_CAP
NCU07982	23935467	Manual	Broad_CAP
NCU07982	24037267	Manual	Broad_CAP
NCU07986	19696111	Manual	Broad_CAP
NCU07987	17449655	Manual	Broad_CAP
NCU07987	5384480	Manual	Broad_CAP
NCU07987	5802565	Manual	Broad_CAP
NCU07987	16287898	Manual	Broad_CAP
NCU07987	19696111	Manual	Broad_CAP
NCU07987	22152473	Manual	Broad_CAP
NCU07987	22462823	Manual	Broad_CAP
NCU07987	23935467	Manual	Broad_CAP
NCU07987	24037267	Manual	Broad_CAP
NCU07989	22345350	Manual	Broad_CAP
NCU07991	22345350	Manual	Broad_CAP
NCU07995	20675579	Manual	Broad_CAP
NCU07996	24037267	Manual	Broad_CAP
NCU07997	20018766	Manual	Broad_CAP
NCU07997	19696111	Manual	Broad_CAP
NCU07997	22345350	Manual	Broad_CAP
NCU07997	22462823	Manual	Broad_CAP
NCU07997	22474347	Manual	Broad_CAP
NCU07997	23589521	Manual	Broad_CAP
NCU07997	24037267	Manual	Broad_CAP
NCU07998	22469835	Manual	Broad_CAP
NCU07999	18676954	Manual	Broad_CAP
NCU07999	22001287	Manual	Broad_CAP
NCU08000	15007097	Manual	Broad_CAP
NCU08000	16801547	Manual	Broad_CAP
NCU08000	20675579	Manual	Broad_CAP
NCU08000	22469835	Manual	Broad_CAP
NCU08000	23125351	Manual	Broad_CAP
NCU08002	20018766	Manual	Broad_CAP
NCU08002	22462823	Manual	Broad_CAP
NCU08004	16287898	Manual	Broad_CAP
NCU08004	19696111	Manual	Broad_CAP
NCU08007	22001288	Manual	Broad_CAP
NCU08008	19696111	Manual	Broad_CAP
NCU08008	23589521	Manual	Broad_CAP
NCU08009	22152473	Manual	Broad_CAP
NCU08009	22462823	Manual	Broad_CAP
NCU08013	22445960	Manual	Broad_CAP
NCU08017	22345350	Manual	Broad_CAP
NCU08017	23733042	Manual	Broad_CAP
NCU08020	15007097	Manual	Broad_CAP
NCU08020	22152473	Manual	Broad_CAP
NCU08021	22001288	Manual	Broad_CAP
NCU08023	19696111	Manual	Broad_CAP
NCU08027	23935467	Manual	Broad_CAP
NCU08028	22469835	Manual	Broad_CAP
NCU08028	23125351	Manual	Broad_CAP
NCU08029	18140475	Manual	Broad_CAP
NCU08035	10340846	Manual	Broad_CAP
NCU08035	15890365	Manual	Broad_CAP
NCU08035	19696111	Manual	Broad_CAP
NCU08035	22001287	Manual	Broad_CAP
NCU08035	22345350	Manual	Broad_CAP
NCU08037	22462823	Manual	Broad_CAP
NCU08037	23733042	Manual	Broad_CAP
NCU08037	24037267	Manual	Broad_CAP
NCU08038	20018766	Manual	Broad_CAP
NCU08038	22445960	Manual	Broad_CAP
NCU08038	22474347	Manual	Broad_CAP
NCU08038	22532664	Manual	Broad_CAP
NCU08040	20728240	Manual	Broad_CAP
NCU08042	22345350	Manual	Broad_CAP
NCU08042	22462823	Manual	Broad_CAP
NCU08042	22474347	Manual	Broad_CAP
NCU08042	23766336	Manual	Broad_CAP
NCU08043	22474347	Manual	Broad_CAP
NCU08043	22532664	Manual	Broad_CAP
NCU08043	23766336	Manual	Broad_CAP
NCU08044	22345350	Manual	Broad_CAP
NCU08044	22462823	Manual	Broad_CAP
NCU08044	22474347	Manual	Broad_CAP
NCU08045	126231	Manual	Broad_CAP
NCU08045	131120	Manual	Broad_CAP
NCU08045	13931479	Manual	Broad_CAP
NCU08045	140164	Manual	Broad_CAP
NCU08045	6016609	Manual	Broad_CAP
NCU08045	9711502	Manual	Broad_CAP
NCU08045	19696111	Manual	Broad_CAP
NCU08045	20348458	Manual	Broad_CAP
NCU08045	21070858	Manual	Broad_CAP
NCU08045	21731506	Manual	Broad_CAP
NCU08045	22001288	Manual	Broad_CAP
NCU08045	23589521	Manual	Broad_CAP
NCU08046	15007097	Manual	Broad_CAP
NCU08046	22462823	Manual	Broad_CAP
NCU08046	23733042	Manual	Broad_CAP
NCU08047	19696111	Manual	Broad_CAP
NCU08047	22001287	Manual	Broad_CAP
NCU08049	16801547	Manual	Broad_CAP
NCU08049	22469835	Manual	Broad_CAP
NCU08050	22469835	Manual	Broad_CAP
NCU08050	23125351	Manual	Broad_CAP
NCU08051	19520721	Manual	Broad_CAP
NCU08052	19696111	Manual	Broad_CAP
NCU08052	22445960	Manual	Broad_CAP
NCU08053	19520721	Manual	Broad_CAP
NCU08053	22152473	Manual	Broad_CAP
NCU08054	24162785	Manual	Broad_CAP
NCU08055	15802524	Manual	Broad_CAP
NCU08055	21081763	Manual	Broad_CAP
NCU08055	22152473	Manual	Broad_CAP
NCU08056	22469835	Manual	Broad_CAP
NCU08056	22749171	Manual	Broad_CAP
NCU08057	22626843	Manual	Broad_CAP
NCU08057	23733042	Manual	Broad_CAP
NCU08063	16801547	Manual	Broad_CAP
NCU08063	21081763	Manual	Broad_CAP
NCU08063	22469835	Manual	Broad_CAP
NCU08063	23125351	Manual	Broad_CAP
NCU08063	24037267	Manual	Broad_CAP
NCU08064	22469835	Manual	Broad_CAP
NCU08064	22626843	Manual	Broad_CAP
NCU08065	22152473	Manual	Broad_CAP
NCU08066	19520721	Manual	Broad_CAP
NCU08066	19696111	Manual	Broad_CAP
NCU08066	22469835	Manual	Broad_CAP
NCU08066	23733042	Manual	Broad_CAP
NCU08067	19520721	Manual	Broad_CAP
NCU08067	19696111	Manual	Broad_CAP
NCU08067	22345350	Manual	Broad_CAP
NCU08067	23173086	Manual	Broad_CAP
NCU08068	22462823	Manual	Broad_CAP
NCU08071	161749	Manual	Broad_CAP
NCU08071	2830266	Manual	Broad_CAP
NCU08071	2830267	Manual	Broad_CAP
NCU08071	16287898	Manual	Broad_CAP
NCU08071	22462823	Manual	Broad_CAP
NCU08072	22001287	Manual	Broad_CAP
NCU08074	23530226	Manual	Broad_CAP
NCU08075	23530226	Manual	Broad_CAP
NCU08076	22345350	Manual	Broad_CAP
NCU08076	23530226	Manual	Broad_CAP
NCU08077	19520721	Manual	Broad_CAP
NCU08077	22469835	Manual	Broad_CAP
NCU08077	23125351	Manual	Broad_CAP
NCU08077	23530226	Manual	Broad_CAP
NCU08078	22469835	Manual	Broad_CAP
NCU08078	23530226	Manual	Broad_CAP
NCU08079	22462823	Manual	Broad_CAP
NCU08079	23530226	Manual	Broad_CAP
NCU08080	23530226	Manual	Broad_CAP
NCU08081	23530226	Manual	Broad_CAP
NCU08083	23530226	Manual	Broad_CAP
NCU08084	22345350	Manual	Broad_CAP
NCU08084	23530226	Manual	Broad_CAP
NCU08085	23530226	Manual	Broad_CAP
NCU08086	23530226	Manual	Broad_CAP
NCU08087	20876563	Manual	Broad_CAP
NCU08087	22474347	Manual	Broad_CAP
NCU08087	23530226	Manual	Broad_CAP
NCU08087	23733042	Manual	Broad_CAP
NCU08087	23766336	Manual	Broad_CAP
NCU08089	23530226	Manual	Broad_CAP
NCU08090	22469835	Manual	Broad_CAP
NCU08090	24037267	Manual	Broad_CAP
NCU08091	19696111	Manual	Broad_CAP
NCU08091	22469835	Manual	Broad_CAP
NCU08092	20018766	Manual	Broad_CAP
NCU08092	20675579	Manual	Broad_CAP
NCU08092	22152473	Manual	Broad_CAP
NCU08092	22345350	Manual	Broad_CAP
NCU08092	23125351	Manual	Broad_CAP
NCU08093	19520721	Manual	Broad_CAP
NCU08093	20018766	Manual	Broad_CAP
NCU08093	20675579	Manual	Broad_CAP
NCU08093	22462823	Manual	Broad_CAP
NCU08093	22469835	Manual	Broad_CAP
NCU08094	22469835	Manual	Broad_CAP
NCU08095	20519745	Manual	Broad_CAP
NCU08095	22590528	Manual	Broad_CAP
NCU08096	23530226	Manual	Broad_CAP
NCU08097	15007097	Manual	Broad_CAP
NCU08097	23530226	Manual	Broad_CAP
NCU08098	23530226	Manual	Broad_CAP
NCU08098	23733042	Manual	Broad_CAP
NCU08099	22152473	Manual	Broad_CAP
NCU08099	23530226	Manual	Broad_CAP
NCU08100	22345350	Manual	Broad_CAP
NCU08100	22590528	Manual	Broad_CAP
NCU08100	23530226	Manual	Broad_CAP
NCU08101	23530226	Manual	Broad_CAP
NCU08102	19461939	Manual	Broad_CAP
NCU08102	23530226	Manual	Broad_CAP
NCU08103	19461939	Manual	Broad_CAP
NCU08103	23530226	Manual	Broad_CAP
NCU08105	23530226	Manual	Broad_CAP
NCU08106	22345350	Manual	Broad_CAP
NCU08106	23530226	Manual	Broad_CAP
NCU08107	23530226	Manual	Broad_CAP
NCU08109	23530226	Manual	Broad_CAP
NCU08109	23733042	Manual	Broad_CAP
NCU08110	23733042	Manual	Broad_CAP
NCU08112	22445960	Manual	Broad_CAP
NCU08113	22474347	Manual	Broad_CAP
NCU08113	22532664	Manual	Broad_CAP
NCU08113	23530226	Manual	Broad_CAP
NCU08113	23766336	Manual	Broad_CAP
NCU08114	20018766	Manual	Broad_CAP
NCU08114	19696111	Manual	Broad_CAP
NCU08114	22345350	Manual	Broad_CAP
NCU08114	22474347	Manual	Broad_CAP
NCU08114	22532664	Manual	Broad_CAP
NCU08114	23530226	Manual	Broad_CAP
NCU08114	23589521	Manual	Broad_CAP
NCU08114	23766336	Manual	Broad_CAP
NCU08115	15007097	Manual	Broad_CAP
NCU08115	22469835	Manual	Broad_CAP
NCU08115	22474347	Manual	Broad_CAP
NCU08115	22532664	Manual	Broad_CAP
NCU08115	23125351	Manual	Broad_CAP
NCU08115	23322299	Manual	Broad_CAP
NCU08115	23766336	Manual	Broad_CAP
NCU08116	22474347	Manual	Broad_CAP
NCU08116	22532664	Manual	Broad_CAP
NCU08116	23766336	Manual	Broad_CAP
NCU08117	22474347	Manual	Broad_CAP
NCU08117	22532664	Manual	Broad_CAP
NCU08117	23125351	Manual	Broad_CAP
NCU08117	23766336	Manual	Broad_CAP
NCU08118	12589072	Manual	Broad_CAP
NCU08118	18676954	Manual	Broad_CAP
NCU08118	21920312	Manual	Broad_CAP
NCU08118	22445960	Manual	Broad_CAP
NCU08119	22469835	Manual	Broad_CAP
NCU08119	22626843	Manual	Broad_CAP
NCU08120	20018766	Manual	Broad_CAP
NCU08120	22462823	Manual	Broad_CAP
NCU08120	23733042	Manual	Broad_CAP
NCU08120	24037267	Manual	Broad_CAP
NCU08121	19696111	Manual	Broad_CAP
NCU08121	22152473	Manual	Broad_CAP
NCU08121	22469835	Manual	Broad_CAP
NCU08123	22445960	Manual	Broad_CAP
NCU08127	22345350	Manual	Broad_CAP
NCU08127	22462823	Manual	Broad_CAP
NCU08127	22626843	Manual	Broad_CAP
NCU08130	20018766	Manual	Broad_CAP
NCU08130	22001288	Manual	Broad_CAP
NCU08130	22345350	Manual	Broad_CAP
NCU08130	22462823	Manual	Broad_CAP
NCU08130	23733042	Manual	Broad_CAP
NCU08130	24037267	Manual	Broad_CAP
NCU08131	15007097	Manual	Broad_CAP
NCU08131	20018766	Manual	Broad_CAP
NCU08131	19696111	Manual	Broad_CAP
NCU08131	22152473	Manual	Broad_CAP
NCU08131	22345350	Manual	Broad_CAP
NCU08131	22462823	Manual	Broad_CAP
NCU08131	24037267	Manual	Broad_CAP
NCU08132	19696111	Manual	Broad_CAP
NCU08132	23173086	Manual	Broad_CAP
NCU08133	20018766	Manual	Broad_CAP
NCU08133	24037267	Manual	Broad_CAP
NCU08134	22152473	Manual	Broad_CAP
NCU08135	15007097	Manual	Broad_CAP
NCU08136	23186325	Manual	Broad_CAP
NCU08137	19696111	Manual	Broad_CAP
NCU08137	22462823	Manual	Broad_CAP
NCU08137	23173086	Manual	Broad_CAP
NCU08137	24037267	Manual	Broad_CAP
NCU08138	10518522	Manual	Broad_CAP
NCU08138	1371459	Manual	Broad_CAP
NCU08138	22152473	Manual	Broad_CAP
NCU08146	19696111	Manual	Broad_CAP
NCU08146	22469835	Manual	Broad_CAP
NCU08147	15007097	Manual	Broad_CAP
NCU08147	19363061	Manual	Broad_CAP
NCU08147	19520721	Manual	Broad_CAP
NCU08147	20034585	Manual	Broad_CAP
NCU08147	10712689	Manual	Broad_CAP
NCU08147	15288019	Manual	Broad_CAP
NCU08147	16287898	Manual	Broad_CAP
NCU08147	21728141	Manual	Broad_CAP
NCU08147	22152473	Manual	Broad_CAP
NCU08147	22462823	Manual	Broad_CAP
NCU08147	23125351	Manual	Broad_CAP
NCU08148	19696111	Manual	Broad_CAP
NCU08148	21980519	Manual	Broad_CAP
NCU08148	22152473	Manual	Broad_CAP
NCU08148	23733042	Manual	Broad_CAP
NCU08150	22345350	Manual	Broad_CAP
NCU08150	22462823	Manual	Broad_CAP
NCU08151	22152473	Manual	Broad_CAP
NCU08151	23322299	Manual	Broad_CAP
NCU08152	22590528	Manual	Broad_CAP
NCU08152	23733042	Manual	Broad_CAP
NCU08154	22001287	Manual	Broad_CAP
NCU08155	22001287	Manual	Broad_CAP
NCU08155	22345350	Manual	Broad_CAP
NCU08155	22445960	Manual	Broad_CAP
NCU08155	23125351	Manual	Broad_CAP
NCU08155	23733042	Manual	Broad_CAP
NCU08156	22469835	Manual	Broad_CAP
NCU08157	22152473	Manual	Broad_CAP
NCU08158	22152473	Manual	Broad_CAP
NCU08158	23173086	Manual	Broad_CAP
NCU08159	19520721	Manual	Broad_CAP
NCU08159	22152473	Manual	Broad_CAP
NCU08159	22345350	Manual	Broad_CAP
NCU08159	22462823	Manual	Broad_CAP
NCU08161	22152473	Manual	Broad_CAP
NCU08162	161750	Manual	Broad_CAP
NCU08162	17449655	Manual	Broad_CAP
NCU08162	2945985	Manual	Broad_CAP
NCU08162	19696111	Manual	Broad_CAP
NCU08162	22462823	Manual	Broad_CAP
NCU08162	23733042	Manual	Broad_CAP
NCU08162	23935467	Manual	Broad_CAP
NCU08162	24037267	Manual	Broad_CAP
NCU08162	6462136	Manual	Broad_CAP
NCU08164	19696111	Manual	Broad_CAP
NCU08164	22474347	Manual	Broad_CAP
NCU08164	23589521	Manual	Broad_CAP
NCU08166	22345350	Manual	Broad_CAP
NCU08166	22462823	Manual	Broad_CAP
NCU08167	20675579	Manual	Broad_CAP
NCU08167	21079689	Manual	Broad_CAP
NCU08167	22469835	Manual	Broad_CAP
NCU08168	22001287	Manual	Broad_CAP
NCU08168	23125351	Manual	Broad_CAP
NCU08169	22152473	Manual	Broad_CAP
NCU08169	22462823	Manual	Broad_CAP
NCU08169	24037267	Manual	Broad_CAP
NCU08171	19555771	Manual	Broad_CAP
NCU08171	20870880	Manual	Broad_CAP
NCU08171	22345350	Manual	Broad_CAP
NCU08171	22462823	Manual	Broad_CAP
NCU08171	22474347	Manual	Broad_CAP
NCU08171	23733042	Manual	Broad_CAP
NCU08173	22152473	Manual	Broad_CAP
NCU08173	22626843	Manual	Broad_CAP
NCU08176	20018766	Manual	Broad_CAP
NCU08176	21980519	Manual	Broad_CAP
NCU08176	22345350	Manual	Broad_CAP
NCU08176	22462823	Manual	Broad_CAP
NCU08176	22474347	Manual	Broad_CAP
NCU08176	22532664	Manual	Broad_CAP
NCU08176	23766336	Manual	Broad_CAP
NCU08177	19696111	Manual	Broad_CAP
NCU08177	21965514	Manual	Broad_CAP
NCU08178	23733042	Manual	Broad_CAP
NCU08180	19696111	Manual	Broad_CAP
NCU08180	22469835	Manual	Broad_CAP
NCU08182	19696111	Manual	Broad_CAP
NCU08182	22469835	Manual	Broad_CAP
NCU08183	19520721	Manual	Broad_CAP
NCU08183	22152473	Manual	Broad_CAP
NCU08183	23733042	Manual	Broad_CAP
NCU08183	24037267	Manual	Broad_CAP
