geneid	geneidv5
NCU04334	NCU04334.5
NCU06992	NCU06992.5
NCU06957	NCU06957.5
NCU06539	NCU06539.5
NCU04426	NCU04426.5
NCU04337	NCU04337.5
NCU04360	NCU04360.5
NCU06318	NCU06318.5
NCU06586	NCU06586.5
NCU06399	NCU06399.5
NCU07655	NCU07655.5
NCU06344	NCU06344.5
NCU06566	NCU06566.5
NCU04407	NCU04407.5
NCU07952	NCU07952.5
NCU04881	NCU04881.5
NCU05257	NCU05257.5
NCU06585	NCU06585.5
NCU07678	NCU07678.5
NCU08644	NCU08644.5
NCU05315	NCU05315.5
NCU10500	NCU10500.5
NCU06369	NCU06369.5
NCU06351	NCU06351.5
NCU07921	NCU07921.5
NCU04368	NCU04368.5
NCU06513	NCU06513.5
NCU09740	NCU09740.5
NCU06563	NCU06563.5
NCU06397	NCU06397.5
NCU08313	NCU08313.5
NCU06296	NCU06296.5
NCU07906	NCU07906.5
NCU07340	NCU07340.5
NCU08282	NCU08282.5
NCU16757	NCU11699.5
NCU07305	NCU07305.5
NCU05288	NCU05288.5
NCU06558	NCU06558.5
NCU07929	NCU07929.5
NCU05267	NCU05267.5
NCU04479	NCU04479.5
NCU07707	NCU07707.5
NCU07928	NCU07928.5
NCU05170	NCU05170.5
NCU05252	NCU05252.5
NCU07008	NCU07008.5
NCU07911	NCU07911.5
NCU08314	NCU08314.5
NCU07730	NCU07730.5
NCU04430	NCU04430.5
NCU08026	NCU08026.5
NCU03833	NCU03833.5
NCU01021	NCU01021.5
NCU01327	NCU01327.5
NCU07779	NCU07779.5
NCU03583	NCU03583.5
NCU07774	NCU07774.5
NCU01393	NCU01393.5
NCU04158	NCU04158.5
NCU09683	NCU09683.5
NCU07754	NCU07754.5
NCU07246	NCU07246.5
NCU03803	NCU03803.5
NCU07775	NCU07775.5
NCU03808	NCU03808.5
NCU08955	NCU08955.5
NCU06710	NCU06710.5
NCU08943	NCU08943.5
NCU03754	NCU03754.5
NCU01318	NCU01318.5
NCU07742	NCU07742.5
NCU08929	NCU08929.5
NCU10467	NCU10467.5
NCU01069	NCU01069.5
NCU01236	NCU01236.5
NCU01322	NCU01322.5
NCU06675	NCU06675.5
NCU04325	NCU04325.5
NCU01409	NCU01409.5
NCU01212	NCU01212.5
NCU01240	NCU01240.5
NCU06656	NCU06656.5
NCU01319	NCU01319.5
NCU03774	NCU03774.5
NCU03732	NCU03732.5
NCU01004	NCU01004.5
NCU08860	NCU08860.5
NCU04569	NCU04569.5
NCU09532	NCU09532.5
NCU01305	NCU01305.5
NCU01317	NCU01317.5
NCU09543	NCU09543.5
NCU01389	NCU01389.5
NCU01476	NCU01476.5
NCU04198	NCU04198.5
NCU08870	NCU08870.5
NCU01306	NCU01306.5
NCU03628	NCU03628.5
NCU09540	NCU09540.5
NCU03820	NCU03820.5
NCU01160	NCU01160.5
NCU06661	NCU06661.5
NCU06648	NCU06648.5
NCU01256	NCU01256.5
NCU01007	NCU01007.5
NCU01470	NCU01470.5
NCU04672	NCU04672.5
NCU01379	NCU01379.5
NCU09547	NCU09547.5
NCU07242	NCU07242.5
NCU04306	NCU04306.5
NCU08934	NCU08934.5
NCU04313	NCU04313.5
NCU01157	NCU01157.5
NCU01112	NCU01112.5
NCU08935	NCU08935.5
NCU01059	NCU01059.5
NCU01255	NCU01255.5
NCU04189	NCU04189.5
NCU08945	NCU08945.5
NCU06697	NCU06697.5
NCU01124	NCU01124.5
NCU04133	NCU04133.5
NCU01122	NCU01122.5
NCU01416	NCU01416.5
NCU03824	NCU03824.5
NCU17053	NCU11672.5
NCU04673	NCU04673.5
NCU04199	NCU04199.5
NCU03778	NCU03778.5
NCU03739	NCU03739.5
NCU03740	NCU03740.5
NCU01377	NCU01377.5
NCU00457	NCU00457.5
NCU00395	NCU00395.5
NCU00072	NCU00072.5
NCU00240	NCU00240.5
NCU07888	NCU07888.5
NCU07872	NCU07872.5
NCU00060	NCU00060.5
NCU08984	NCU08984.5
NCU00336	NCU00336.5
NCU07881	NCU07881.5
NCU00023	NCU00023.5
NCU08537	NCU08537.5
NCU00211	NCU00211.5
NCU00095	NCU00095.5
NCU09500	NCU09500.5
NCU16673	NCU11843.5
NCU16698	NCU11859.5
NCU00476	NCU00476.5
NCU06417	NCU06417.5
NCU08525	NCU08525.5
NCU09151	NCU09151.5
NCU07553	NCU07553.5
NCU00213	NCU00213.5
NCU07859	NCU07859.5
NCU08551	NCU08551.5
NCU06412	NCU06412.5
NCU11288	NCU11288.5
NCU00262	NCU00262.5
NCU08977	NCU08977.5
NCU00104	NCU00104.5
NCU08791	NCU08791.5
NCU00078	NCU00078.5
NCU00035	NCU00035.5
NCU09165	NCU09165.5
NCU06470	NCU06470.5
NCU00388	NCU00388.5
NCU09002	NCU09002.5
NCU00226	NCU00226.5
NCU06226	NCU06226.5
NCU00290	NCU00290.5
NCU08771	NCU08771.5
NCU08783	NCU08783.5
NCU05714	NCU05714.5
NCU06448	NCU06448.5
NCU00260	NCU00260.5
NCU07831	NCU07831.5
NCU08978	NCU08978.5
NCU00442	NCU00442.5
NCU11289	NCU11289.5
NCU00349	NCU00349.5
NCU06441	NCU06441.5
NCU07567	NCU07567.5
NCU08795	NCU08795.5
NCU06473	NCU06473.5
NCU02407	NCU02407.5
NCU05878	NCU05878.5
NCU09427	NCU09427.5
NCU02297	NCU02297.5
NCU02299	NCU02299.5
NCU05891	NCU05891.5
NCU08146	NCU08146.5
NCU06928	NCU06928.5
NCU06119	NCU06119.5
NCU05805	NCU05805.5
NCU02358	NCU02358.5
NCU08163	NCU08163.5
NCU06079	NCU06079.5
NCU11253	NCU11253.5
NCU06050	NCU06050.5
NCU17205	NCU12016.5
NCU06910	NCU06910.5
NCU06034	NCU06034.5
NCU09723	NCU09723.5
NCU05771	NCU05771.5
NCU05829	NCU05829.5
NCU05756	NCU05756.5
NCU02360	NCU02360.5
NCU09439	NCU09439.5
NCU05786	NCU05786.5
NCU05870	NCU05870.5
NCU06867	NCU06867.5
NCU02405	NCU02405.5
NCU05844	NCU05844.5
NCU06111	NCU06111.5
NCU02227	NCU02227.5
NCU08130	NCU08130.5
NCU17260	NCU11988.5
NCU06926	NCU06926.5
NCU02289	NCU02289.5
NCU11308	NCU11308.5
NCU05843	NCU05843.5
NCU02455	NCU02455.5
NCU12034	NCU12034.5
NCU10080	NCU10080.5
NCU06149	NCU06149.5
NCU09456	NCU09456.5
NCU05777	NCU05777.5
NCU09035	NCU09035.5
NCU06083	NCU06083.5
NCU05901	NCU05901.5
NCU05782	NCU05782.5
NCU06939	NCU06939.5
NCU06105	NCU06105.5
NCU02204	NCU02204.5
NCU06915	NCU06915.5
NCU05850	NCU05850.5
NCU09406	NCU09406.5
NCU09297	NCU09297.5
NCU06104	NCU06104.5
NCU02190	NCU02190.5
NCU17257	NCU11990.5
NCU09290	NCU09290.5
NCU08157	NCU08157.5
NCU06868	NCU06868.5
NCU05809	NCU05809.5
NCU05795	NCU05795.5
NCU05837	NCU05837.5
NCU02256	NCU02256.5
NCU04539	NCU04539.5
NCU02416	NCU02416.5
NCU06146	NCU06146.5
NCU02224	NCU02224.5
NCU09702	NCU09702.5
NCU09450	NCU09450.5
NCU09708	NCU09708.5
NCU06145	NCU06145.5
NCU06110	NCU06110.5
NCU02334	NCU02334.5
NCU05832	NCU05832.5
NCU05869	NCU05869.5
NCU02151	NCU02151.5
NCU03057	NCU03057.5
NCU08631	NCU08631.5
NCU16372	NCU11483.5
NCU01902	NCU01902.5
NCU07459	NCU07459.5
NCU10497	NCU10497.5
NCU09090	NCU09090.5
NCU10029	NCU10029.5
NCU08351	NCU08351.5
NCU03093	NCU03093.5
NCU03171	NCU03171.5
NCU01980	NCU01980.5
NCU02629	NCU02629.5
NCU03226	NCU03226.5
NCU02879	NCU02879.5
NCU07385	NCU07385.5
NCU02520	NCU02520.5
NCU03053	NCU03053.5
NCU16438	NCU11526.5
NCU00566	NCU00566.5
NCU02739	NCU02739.5
NCU09903	NCU09903.5
NCU00926	NCU00926.5
NCU02785	NCU02785.5
NCU03214	NCU03214.5
NCU07495	NCU07495.5
NCU00654	NCU00654.5
NCU02855	NCU02855.5
NCU01916	NCU01916.5
NCU08057	NCU08057.5
NCU01949	NCU01949.5
NCU07452	NCU07452.5
NCU02119	NCU02119.5
NCU01886	NCU01886.5
NCU08095	NCU08095.5
NCU07394	NCU07394.5
NCU07420	NCU07420.5
NCU10030	NCU10030.5
NCU00766	NCU00766.5
NCU00768	NCU00768.5
NCU01992	NCU01992.5
NCU03280	NCU03280.5
NCU10282	NCU10282.5
NCU02028	NCU02028.5
NCU08092	NCU08092.5
NCU08632	NCU08632.5
NCU02658	NCU02658.5
NCU02553	NCU02553.5
NCU02614	NCU02614.5
NCU16468	NCU11554.5
NCU02683	NCU02683.5
NCU03250	NCU03250.5
NCU01997	NCU01997.5
NCU02163	NCU02163.5
NCU03303	NCU03303.5
NCU01929	NCU01929.5
NCU09308	NCU09308.5
NCU07497	NCU07497.5
NCU00838	NCU00838.5
NCU02884	NCU02884.5
NCU10933	NCU10933.5
NCU00602	NCU00602.5
NCU07409	NCU07409.5
NCU00736	NCU00736.5
NCU02661	NCU02661.5
NCU00818	NCU00818.5
NCU00658	NCU00658.5
NCU08630	NCU08630.5
NCU08063	NCU08063.5
NCU01968	NCU01968.5
NCU00798	NCU00798.5
NCU11246	NCU11246.5
NCU03018	NCU03018.5
NCU02105	NCU02105.5
NCU07393	NCU07393.5
NCU00812	NCU00812.5
NCU01865	NCU01865.5
NCU09883	NCU09883.5
NCU00657	NCU00657.5
NCU02677	NCU02677.5
NCU02943	NCU02943.5
NCU09068	NCU09068.5
NCU02945	NCU02945.5
NCU09237	NCU09237.5
NCU01539	NCU01539.5
NCU01771	NCU01771.5
NCU06842	NCU06842.5
NCU03347	NCU03347.5
NCU01629	NCU01629.5
NCU03561	NCU03561.5
NCU01571	NCU01571.5
NCU08497	NCU08497.5
NCU03563	NCU03563.5
NCU05347	NCU05347.5
NCU01734	NCU01734.5
NCU09468	NCU09468.5
NCU03436	NCU03436.5
NCU03417	NCU03417.5
NCU01776	NCU01776.5
NCU03571	NCU03571.5
NCU16557	NCU11923.5
NCU01601	NCU01601.5
NCU09616	NCU09616.5
NCU05423	NCU05423.5
NCU08743	NCU08743.5
NCU01524	NCU01524.5
NCU09495	NCU09495.5
NCU08736	NCU08736.5
NCU05341	NCU05341.5
NCU05360	NCU05360.5
NCU08707	NCU08707.5
NCU03523	NCU03523.5
NCU09492	NCU09492.5
NCU05452	NCU05452.5
NCU08700	NCU08700.5
NCU05426	NCU05426.5
NCU04736	NCU04736.5
NCU04784	NCU04784.5
NCU05117	NCU05117.5
NCU03915	NCU03915.5
NCU05594	NCU05594.5
NCU05960	NCU05960.5
NCU05641	NCU05641.5
NCU09785	NCU09785.5
NCU17101	NCU12102.5
NCU05500	NCU05500.5
NCU04069	NCU04069.5
NCU04742	NCU04742.5
NCU04080	NCU04080.5
NCU05133	NCU05133.5
NCU07070	NCU07070.5
NCU05559	NCU05559.5
NCU09870	NCU09870.5
NCU09800	NCU09800.5
NCU10314	NCU10314.5
NCU04042	NCU04042.5
NCU05066	NCU05066.5
NCU09778	NCU09778.5
NCU12087	NCU12087.5
NCU03888	NCU03888.5
NCU05041	NCU05041.5
NCU07112	NCU07112.5
NCU07057	NCU07057.5
NCU05973	NCU05973.5
NCU04782	NCU04782.5
NCU04007	NCU04007.5
NCU07901	NCU07901.5
NCU04505	NCU04505.5
NCU07672	NCU07672.5
NCU06958	NCU06958.5
NCU06561	NCU06561.5
NCU06622	NCU06622.5
NCU07727	NCU07727.5
NCU04936	NCU04936.5
NCU07289	NCU07289.5
NCU07721	NCU07721.5
NCU07702	NCU07702.5
NCU16746	NCU11691.5
NCU04350	NCU04350.5
NCU07953	NCU07953.5
NCU05270	NCU05270.5
NCU06974	NCU06974.5
NCU06968	NCU06968.5
NCU04463	NCU04463.5
NCU07257	NCU07257.5
NCU07687	NCU07687.5
NCU06336	NCU06336.5
NCU07999	NCU07999.5
NCU08302	NCU08302.5
NCU04516	NCU04516.5
NCU04487	NCU04487.5
NCU06522	NCU06522.5
NCU16901	NCU11787.5
NCU09637	NCU09637.5
NCU06987	NCU06987.5
NCU08323	NCU08323.5
NCU05278	NCU05278.5
NCU06632	NCU06632.5
NCU06524	NCU06524.5
NCU07663	NCU07663.5
NCU04429	NCU04429.5
NCU08694	NCU08694.5
NCU08044	NCU08044.5
NCU04887	NCU04887.5
NCU07337	NCU07337.5
NCU07974	NCU07974.5
NCU04406	NCU04406.5
NCU07936	NCU07936.5
NCU07280	NCU07280.5
NCU04452	NCU04452.5
NCU07948	NCU07948.5
NCU05224	NCU05224.5
NCU07900	NCU07900.5
NCU09660	NCU09660.5
NCU07965	NCU07965.5
NCU08667	NCU08667.5
NCU06969	NCU06969.5
NCU05276	NCU05276.5
NCU04960	NCU04960.5
NCU05280	NCU05280.5
NCU08677	NCU08677.5
NCU09527	NCU09527.5
NCU04161	NCU04161.5
NCU06654	NCU06654.5
NCU06645	NCU06645.5
NCU01188	NCU01188.5
NCU03623	NCU03623.5
NCU03759	NCU03759.5
NCU04300	NCU04300.5
NCU01170	NCU01170.5
NCU04190	NCU04190.5
NCU08930	NCU08930.5
NCU04110	NCU04110.5
NCU07748	NCU07748.5
NCU07200	NCU07200.5
NCU06722	NCU06722.5
NCU04138	NCU04138.5
NCU04663	NCU04663.5
NCU01118	NCU01118.5
NCU01146	NCU01146.5
NCU01166	NCU01166.5
NCU01425	NCU01425.5
NCU03626	NCU03626.5
NCU01141	NCU01141.5
NCU01105	NCU01105.5
NCU01284	NCU01284.5
NCU04260	NCU04260.5
NCU06724	NCU06724.5
NCU07167	NCU07167.5
NCU01088	NCU01088.5
NCU17024	NCU11643.5
NCU07761	NCU07761.5
NCU04187	NCU04187.5
NCU07762	NCU07762.5
NCU03783	NCU03783.5
NCU08891	NCU08891.5
NCU16911	NCU11574.5
NCU04611	NCU04611.5
NCU08859	NCU08859.5
NCU01101	NCU01101.5
NCU03610	NCU03610.5
NCU04310	NCU04310.5
NCU08956	NCU08956.5
NCU04274	NCU04274.5
NCU04305	NCU04305.5
NCU01419	NCU01419.5
NCU03811	NCU03811.5
NCU04577	NCU04577.5
NCU03814	NCU03814.5
NCU06649	NCU06649.5
NCU04193	NCU04193.5
NCU07245	NCU07245.5
NCU08926	NCU08926.5
NCU04205	NCU04205.5
NCU01348	NCU01348.5
NCU09696	NCU09696.5
NCU06655	NCU06655.5
NCU09848	NCU09848.5
NCU07247	NCU07247.5
NCU17017	NCU11637.5
NCU07239	NCU07239.5
NCU10184	NCU10184.5
NCU01347	NCU01347.5
NCU08901	NCU08901.5
NCU04615	NCU04615.5
NCU01006	NCU01006.5
NCU01005	NCU01005.5
NCU03735	NCU03735.5
NCU08960	NCU08960.5
NCU01445	NCU01445.5
NCU16952	NCU11602.5
NCU04155	NCU04155.5
NCU04152	NCU04152.5
NCU01107	NCU01107.5
NCU04173	NCU04173.5
NCU01149	NCU01149.5
NCU04175	NCU04175.5
NCU04649	NCU04649.5
NCU06171	NCU06171.5
NCU00278	NCU00278.5
NCU00218	NCU00218.5
NCU00352	NCU00352.5
NCU08553	NCU08553.5
NCU00291	NCU00291.5
NCU05694	NCU05694.5
NCU00111	NCU00111.5
NCU06233	NCU06233.5
NCU11367	NCU11367.5
NCU16680	NCU11847.5
NCU00019	NCU00019.5
NCU07574	NCU07574.5
NCU00122	NCU00122.5
NCU08556	NCU08556.5
NCU07560	NCU07560.5
NCU06451	NCU06451.5
NCU08787	NCU08787.5
NCU06490	NCU06490.5
NCU00075	NCU00075.5
NCU00188	NCU00188.5
NCU08216	NCU08216.5
NCU00005	NCU00005.5
NCU06279	NCU06279.5
NCU00116	NCU00116.5
NCU00321	NCU00321.5
NCU00423	NCU00423.5
NCU06506	NCU06506.5
NCU08762	NCU08762.5
NCU00397	NCU00397.5
NCU00149	NCU00149.5
NCU00210	NCU00210.5
NCU00106	NCU00106.5
NCU06481	NCU06481.5
NCU06245	NCU06245.5
NCU00332	NCU00332.5
NCU00008	NCU00008.5
NCU00306	NCU00306.5
NCU11311	NCU11311.5
NCU00454	NCU00454.5
NCU08191	NCU08191.5
NCU06198	NCU06198.5
NCU00469	NCU00469.5
NCU08761	NCU08761.5
NCU00167	NCU00167.5
NCU00024	NCU00024.5
NCU00022	NCU00022.5
NCU00097	NCU00097.5
NCU11353	NCU11353.5
NCU08752	NCU08752.5
NCU05664	NCU05664.5
NCU11176	NCU11176.5
NCU07578	NCU07578.5
NCU07542	NCU07542.5
NCU06461	NCU06461.5
NCU06042	NCU06042.5
NCU02213	NCU02213.5
NCU09409	NCU09409.5
NCU06941	NCU06941.5
NCU17251	NCU11994.5
NCU05775	NCU05775.5
NCU09287	NCU09287.5
NCU05817	NCU05817.5
NCU02320	NCU02320.5
NCU02188	NCU02188.5
NCU02356	NCU02356.5
NCU02380	NCU02380.5
NCU06862	NCU06862.5
NCU06935	NCU06935.5
NCU02348	NCU02348.5
NCU09056	NCU09056.5
NCU09436	NCU09436.5
NCU02424	NCU02424.5
NCU09425	NCU09425.5
NCU05888	NCU05888.5
NCU05822	NCU05822.5
NCU05835	NCU05835.5
NCU06890	NCU06890.5
NCU09458	NCU09458.5
NCU11381	NCU11381.5
NCU06020	NCU06020.5
NCU02287	NCU02287.5
NCU04555	NCU04555.5
NCU02353	NCU02353.5
NCU02366	NCU02366.5
NCU05861	NCU05861.5
NCU02274	NCU02274.5
NCU02396	NCU02396.5
NCU02335	NCU02335.5
NCU05755	NCU05755.5
NCU05766	NCU05766.5
NCU02242	NCU02242.5
NCU06070	NCU06070.5
NCU06084	NCU06084.5
NCU09449	NCU09449.5
NCU09419	NCU09419.5
NCU08188	NCU08188.5
NCU06099	NCU06099.5
NCU08131	NCU08131.5
NCU08185	NCU08185.5
NCU04544	NCU04544.5
NCU08158	NCU08158.5
NCU02368	NCU02368.5
NCU05807	NCU05807.5
NCU04542	NCU04542.5
NCU09699	NCU09699.5
NCU05789	NCU05789.5
NCU06166	NCU06166.5
NCU02325	NCU02325.5
NCU06882	NCU06882.5
NCU09034	NCU09034.5
NCU09049	NCU09049.5
NCU02302	NCU02302.5
NCU06908	NCU06908.5
NCU02208	NCU02208.5
NCU05841	NCU05841.5
NCU08162	NCU08162.5
NCU09993	NCU09993.5
NCU06940	NCU06940.5
NCU02220	NCU02220.5
NCU05797	NCU05797.5
NCU05826	NCU05826.5
NCU09027	NCU09027.5
NCU09562	NCU09562.5
NCU17227	NCU12009.5
NCU05828	NCU05828.5
NCU05839	NCU05839.5
NCU02374	NCU02374.5
NCU00985	NCU00985.5
NCU01897	NCU01897.5
NCU02802	NCU02802.5
NCU00709	NCU00709.5
NCU08338	NCU08338.5
NCU00680	NCU00680.5
NCU00694	NCU00694.5
NCU02147	NCU02147.5
NCU00563	NCU00563.5
NCU09217	NCU09217.5
NCU02546	NCU02546.5
NCU02926	NCU02926.5
NCU02811	NCU02811.5
NCU08098	NCU08098.5
NCU02042	NCU02042.5
NCU00880	NCU00880.5
NCU02812	NCU02812.5
NCU02001	NCU02001.5
NCU02577	NCU02577.5
NCU02582	NCU02582.5
NCU00905	NCU00905.5
NCU00937	NCU00937.5
NCU08616	NCU08616.5
NCU07386	NCU07386.5
NCU02910	NCU02910.5
NCU02499	NCU02499.5
NCU09100	NCU09100.5
NCU00869	NCU00869.5
NCU00580	NCU00580.5
NCU02130	NCU02130.5
NCU00691	NCU00691.5
NCU00939	NCU00939.5
NCU09372	NCU09372.5
NCU02728	NCU02728.5
NCU08373	NCU08373.5
NCU07489	NCU07489.5
NCU00828	NCU00828.5
NCU00572	NCU00572.5
NCU09912	NCU09912.5
NCU09887	NCU09887.5
NCU03117	NCU03117.5
NCU08369	NCU08369.5
NCU01919	NCU01919.5
NCU03191	NCU03191.5
NCU07474	NCU07474.5
NCU02671	NCU02671.5
NCU08062	NCU08062.5
NCU03095	NCU03095.5
NCU01991	NCU01991.5
NCU00678	NCU00678.5
NCU01922	NCU01922.5
NCU07432	NCU07432.5
NCU02916	NCU02916.5
NCU02500	NCU02500.5
NCU00863	NCU00863.5
NCU02545	NCU02545.5
NCU01911	NCU01911.5
NCU01948	NCU01948.5
NCU02703	NCU02703.5
NCU00681	NCU00681.5
NCU00956	NCU00956.5
NCU02514	NCU02514.5
NCU02626	NCU02626.5
NCU09073	NCU09073.5
NCU00557	NCU00557.5
NCU02070	NCU02070.5
NCU07363	NCU07363.5
NCU08606	NCU08606.5
NCU03037	NCU03037.5
NCU02125	NCU02125.5
NCU03103	NCU03103.5
NCU01928	NCU01928.5
NCU00744	NCU00744.5
NCU02885	NCU02885.5
NCU02027	NCU02027.5
NCU02983	NCU02983.5
NCU01855	NCU01855.5
NCU08642	NCU08642.5
NCU03257	NCU03257.5
NCU03016	NCU03016.5
NCU00782	NCU00782.5
NCU02901	NCU02901.5
NCU02725	NCU02725.5
NCU02975	NCU02975.5
NCU09076	NCU09076.5
NCU03194	NCU03194.5
NCU09227	NCU09227.5
NCU00605	NCU00605.5
NCU02741	NCU02741.5
NCU02720	NCU02720.5
NCU08385	NCU08385.5
NCU16455	NCU11544.5
NCU08477	NCU08477.5
NCU08478	NCU08478.5
NCU05383	NCU05383.5
NCU11427	NCU11427.5
NCU01764	NCU01764.5
NCU01759	NCU01759.5
NCU01780	NCU01780.5
NCU08712	NCU08712.5
NCU05401	NCU05401.5
NCU06745	NCU06745.5
NCU09337	NCU09337.5
NCU08407	NCU10368.5
NCU01520	NCU01520.5
NCU06740	NCU06740.5
NCU01623	NCU01623.5
NCU06839	NCU06839.5
NCU03336	NCU03336.5
NCU03578	NCU03578.5
NCU11088	NCU11088.5
NCU09336	NCU09336.5
NCU01631	NCU01631.5
NCU05385	NCU05385.5
NCU09488	NCU09488.5
NCU01648	NCU01648.5
NCU09758	NCU09758.5
NCU03544	NCU03544.5
NCU08500	NCU08500.5
NCU16587	NCU11948.5
NCU09355	NCU09355.5
NCU06751	NCU06751.5
NCU06824	NCU06824.5
NCU01786	NCU01786.5
NCU06739	NCU06739.5
NCU09613	NCU09613.5
NCU06856	NCU06856.5
NCU03501	NCU03501.5
NCU10381	NCU10381.5
NCU05005	NCU05005.5
NCU04063	NCU04063.5
NCU05915	NCU05915.5
NCU03991	NCU03991.5
NCU03998	NCU03998.5
NCU07065	NCU07065.5
NCU05145	NCU05145.5
NCU07071	NCU07071.5
NCU05571	NCU05571.5
NCU07080	NCU07080.5
NCU17060	NCU12071.5
NCU04805	NCU04805.5
NCU04081	NCU04081.5
NCU03890	NCU03890.5
NCU03883	NCU03883.5
NCU05051	NCU05051.5
NCU17066	NCU12079.5
NCU03938	NCU03938.5
NCU03898	NCU03898.5
NCU05967	NCU05967.5
NCU03972	NCU03972.5
NCU09783	NCU09783.5
NCU05079	NCU05079.5
NCU05511	NCU05511.5
NCU04753	NCU04753.5
NCU03961	NCU03961.5
NCU09791	NCU09791.5
NCU05957	NCU05957.5
NCU03992	NCU03992.5
NCU05148	NCU05148.5
NCU05648	NCU05648.5
NCU04765	NCU04765.5
NCU04071	NCU04071.5
NCU03862	NCU03862.5
NCU05302	NCU05302.5
NCU08303	NCU08303.5
NCU07959	NCU07959.5
NCU06994	NCU06994.5
NCU07956	NCU07956.5
NCU08036	NCU08036.5
NCU05317	NCU05317.5
NCU08004	NCU08004.5
NCU07298	NCU07298.5
NCU07299	NCU07299.5
NCU10273	NCU10273.5
NCU07717	NCU07717.5
NCU05222	NCU05222.5
NCU08299	NCU08299.5
NCU04378	NCU04378.5
NCU10040	NCU10040.5
NCU06532	NCU06532.5
NCU07660	NCU07660.5
NCU07994	NCU07994.5
NCU05299	NCU05299.5
NCU08687	NCU08687.5
NCU16806	NCU11732.5
NCU07910	NCU07910.5
NCU04923	NCU04923.5
NCU08045	NCU08045.5
NCU06616	NCU06616.5
NCU07282	NCU07282.5
NCU07922	NCU07922.5
NCU06626	NCU06626.5
NCU07735	NCU07735.5
NCU06307	NCU06307.5
NCU09923	NCU09923.5
NCU04453	NCU04453.5
NCU04494	NCU04494.5
NCU05264	NCU05264.5
NCU05303	NCU05303.5
NCU06577	NCU06577.5
NCU05261	NCU05261.5
NCU07265	NCU07265.5
NCU07941	NCU07941.5
NCU06540	NCU06540.5
NCU09922	NCU09922.5
NCU06390	NCU06390.5
NCU07991	NCU07991.5
NCU09739	NCU09739.5
NCU06542	NCU06542.5
NCU08330	NCU08330.5
NCU08295	NCU08295.5
NCU07024	NCU07024.5
NCU16803	NCU11730.5
NCU07728	NCU07728.5
NCU05231	NCU05231.5
NCU04509	NCU04509.5
NCU06960	NCU06960.5
NCU04359	NCU04359.5
NCU04238	NCU04238.5
NCU01361	NCU01361.5
NCU03645	NCU03645.5
NCU01052	NCU01052.5
NCU01218	NCU01218.5
NCU01190	NCU01190.5
NCU04589	NCU04589.5
NCU09847	NCU09847.5
NCU09694	NCU09694.5
NCU08895	NCU08895.5
NCU06684	NCU06684.5
NCU08869	NCU08869.5
NCU06644	NCU06644.5
NCU01205	NCU01205.5
NCU09534	NCU09534.5
NCU01443	NCU01443.5
NCU04230	NCU04230.5
NCU01103	NCU01103.5
NCU04269	NCU04269.5
NCU04276	NCU04276.5
NCU01422	NCU01422.5
NCU03763	NCU03763.5
NCU01249	NCU01249.5
NCU06653	NCU06653.5
NCU04109	NCU04109.5
NCU04601	NCU04601.5
NCU03691	NCU03691.5
NCU01085	NCU01085.5
NCU09842	NCU09842.5
NCU04185	NCU04185.5
NCU08897	NCU08897.5
NCU01214	NCU01214.5
NCU06663	NCU06663.5
NCU09843	NCU09843.5
NCU06700	NCU06700.5
NCU07791	NCU07791.5
NCU10237	NCU10237.5
NCU04165	NCU04165.5
NCU08920	NCU08920.5
NCU04647	NCU04647.5
NCU07158	NCU07158.5
NCU01340	NCU01340.5
NCU04130	NCU04130.5
NCU03765	NCU03765.5
NCU04156	NCU04156.5
NCU04307	NCU04307.5
NCU03786	NCU03786.5
NCU03780	NCU03780.5
NCU03696	NCU03696.5
NCU07794	NCU07794.5
NCU01178	NCU01178.5
NCU01331	NCU01331.5
NCU01115	NCU01115.5
NCU09545	NCU09545.5
NCU06719	NCU06719.5
NCU07738	NCU07738.5
NCU03792	NCU03792.5
NCU01186	NCU01186.5
NCU04180	NCU04180.5
NCU01299	NCU01299.5
NCU01320	NCU01320.5
NCU00335	NCU00335.5
NCU00436	NCU00436.5
NCU00247	NCU00247.5
NCU00051	NCU00051.5
NCU05691	NCU05691.5
NCU16682	NCU11850.5
NCU06248	NCU06248.5
NCU07854	NCU07854.5
NCU06493	NCU06493.5
NCU00244	NCU00244.5
NCU06270	NCU06270.5
NCU00490	NCU00490.5
NCU08764	NCU08764.5
NCU00261	NCU00261.5
NCU00021	NCU00021.5
NCU06478	NCU06478.5
NCU00331	NCU00331.5
NCU00182	NCU00182.5
NCU00265	NCU00265.5
NCU00236	NCU00236.5
NCU06469	NCU06469.5
NCU08561	NCU08561.5
NCU05686	NCU05686.5
NCU16676	NCU11844.5
NCU00299	NCU00299.5
NCU09519	NCU09519.5
NCU11291	NCU11291.5
NCU07841	NCU07841.5
NCU06189	NCU06189.5
NCU06414	NCU06414.5
NCU09509	NCU09509.5
NCU00241	NCU00241.5
NCU08989	NCU08989.5
NCU00459	NCU00459.5
NCU08231	NCU08231.5
NCU00046	NCU00046.5
NCU06174	NCU06174.5
NCU16652	NCU11826.5
NCU10002	NCU10002.5
NCU08226	NCU08226.5
NCU00447	NCU00447.5
NCU00112	NCU00112.5
NCU00132	NCU00132.5
NCU00427	NCU00427.5
NCU09157	NCU09157.5
NCU00401	NCU00401.5
NCU00411	NCU00411.5
NCU06257	NCU06257.5
NCU05695	NCU05695.5
